Type,Rotational speed _rpm_,Tool wear _min_,Strain _minNm_,Power _W_,Temperature Difference _K_
0,1404,195,8482.5,6395.654324178101,11.800000000000011
0,1333,177,10797.0,8515.077448044894,10.0
1,1662,15,424.5,4925.4517941511485,10.199999999999989
0,1405,152,8724.8,8445.334091135202,7.800000000000011
0,1674,70,2254.0,5644.688016263997,9.399999999999977
0,1537,202,8645.599999999999,6888.84248288965,9.699999999999989
0,1402,30,1515.0,7414.263382227031,8.0
0,1472,183,8235.0,6936.636579126263,12.0
2,1438,60,2484.0,6234.302125489729,10.899999999999977
0,1529,10,362.0,5796.217501922145,9.800000000000011
0,1889,198,4653.0,4648.667009394377,10.899999999999977
2,1547,131,6641.700000000001,8213.474081324764,9.100000000000023
1,1521,90,3348.0000000000005,5925.169408376493,8.799999999999955
0,1747,45,1395.0,5671.307778015414,10.899999999999977
0,1578,26,852.8,5420.126973385398,10.100000000000023
0,1321,166,8864.4,7387.078133797967,9.900000000000034
0,1491,195,7819.5,6261.09991082485,11.199999999999989
0,1516,142,5538.0,6191.450801694765,8.899999999999977
1,1792,119,3094.0,4879.102830535188,9.600000000000023
0,1781,113,3141.4,5184.86357153357,10.399999999999977
0,1560,21,667.8000000000001,5194.937611976082,11.099999999999966
0,1503,208,8860.800000000001,6704.975536850552,11.599999999999966
0,1832,70,1624.0,4450.840919997828,8.800000000000011
0,1463,160,6224.0,5959.674567688421,11.100000000000023
1,1459,141,6669.299999999999,7226.7836046363045,10.899999999999977
1,1479,76,3617.6,7372.312648326097,9.899999999999977
0,1343,25,1230.0,6919.420651384591,9.300000000000011
0,1748,2,56.4,5162.01372096646,7.899999999999977
0,1311,118,6584.4,7660.648022072567,10.099999999999966
0,1576,38,1466.8,6370.479695047336,9.0
0,1526,162,6658.2,6567.876433447893,9.600000000000023
0,1559,30,1011.0000000000001,5501.797910403222,9.199999999999989
0,1371,86,4687.0,7824.607742663418,11.199999999999989
1,1398,70,3311.0,6924.63569518955,7.800000000000011
0,1365,111,5605.5,7218.594519785946,11.100000000000023
0,1353,139,8395.6,8557.82405208474,10.300000000000011
0,1375,94,4775.2,7314.674895108235,9.700000000000045
0,1423,63,2532.6000000000004,5990.45170371809,11.200000000000045
0,1556,86,3121.7999999999997,5914.864984472719,9.0
2,1649,62,1866.2,5197.754573388801,7.7999999999999545
0,1989,19,414.2,4540.669525939472,9.300000000000011
0,1495,197,7269.299999999999,5776.917651053591,9.300000000000011
0,1602,100,3429.9999999999995,5754.203936168136,9.600000000000023
0,1378,63,2513.7,5757.722519940157,11.0
0,1487,48,1929.6000000000001,6259.87468968995,7.899999999999977
0,1526,177,6708.3,6056.508925247571,9.699999999999989
0,1999,19,399.0,4396.030600168197,11.400000000000034
0,1434,129,6398.400000000001,7448.33919054297,9.600000000000023
0,1496,126,4586.4,5702.451433188002,11.100000000000023
1,1396,158,7473.4,6914.72920635523,9.0
0,1438,103,5541.4,8101.581022979405,9.399999999999977
2,1642,103,3728.6000000000004,6224.584132214625,8.899999999999977
0,1927,149,3337.6,4520.20728578909,9.0
1,1426,99,4633.2,6988.661353469711,9.699999999999989
2,1375,86,4024.7999999999997,6738.7162419501055,9.800000000000011
0,1498,23,903.9,6164.998591551538,11.099999999999966
1,1497,28,1075.2,6019.794179102618,9.199999999999989
2,1758,4,105.6,4860.169498809553,9.100000000000023
1,1331,167,9235.1,7707.824271753973,11.300000000000011
2,1872,162,3661.2000000000003,4430.39962379847,9.699999999999989
1,2305,42,676.2,3886.202472368134,9.0
0,1351,37,1887.0,7215.2958474996785,11.0
0,1535,120,3995.9999999999995,5352.802642818968,8.0
0,1318,194,10670.0,7591.135048624137,9.0
0,1627,95,2774.0,4975.068014126844,10.399999999999977
0,1953,107,2075.7999999999997,3967.643025924693,10.400000000000034
0,1621,169,5492.5,5516.898499091476,9.600000000000023
0,1553,75,3292.5,7139.447328866508,9.200000000000045
2,1323,130,6643.0,7079.610460791136,11.300000000000011
1,1552,116,4790.799999999999,6712.284975757904,9.399999999999977
1,1372,133,7474.6,8074.563326158534,9.600000000000023
0,1536,45,1539.0000000000002,5501.054400141872,9.5
0,1465,13,529.1,6243.967758887275,8.599999999999966
1,1543,71,2364.2999999999997,5380.699985582846,8.800000000000011
1,1832,129,3057.2999999999997,4546.764215687436,8.300000000000011
1,1704,159,4976.7,5585.249083258079,10.600000000000023
0,1500,115,5083.0,6942.919764433444,11.0
2,1256,142,8846.6,8194.195174407234,10.5
0,1381,115,5727.0,7201.975494648457,9.199999999999989
0,1596,193,6330.4,5481.953516808045,7.899999999999977
0,1357,176,8289.6,6693.131732546519,10.5
0,1531,116,4257.200000000001,5883.962184736908,11.399999999999977
0,1450,138,6720.6,7394.785507774775,9.600000000000023
0,1495,144,5644.8,6136.996529032543,11.399999999999977
1,1411,160,6656.0,6146.798298111741,8.900000000000034
0,1513,51,2040.0,6337.639579841809,11.300000000000011
0,1740,110,3212.0,5320.601318119674,9.400000000000034
0,1874,28,683.1999999999999,4788.373634699515,11.300000000000011
1,1597,116,3886.0,5602.454539024238,10.800000000000011
0,1437,65,3035.5,7027.522854594617,9.399999999999977
0,1369,138,7314.0,7598.151272217155,9.599999999999966
0,1351,8,430.4,7611.429737166327,8.199999999999989
0,1442,233,10554.9,6840.566675779487,7.899999999999977
0,1352,212,9836.8,6569.363453970593,9.800000000000011
1,1838,215,4988.0,4465.417909910484,10.099999999999966
1,1657,148,4425.2,5188.266963574959,9.699999999999989
0,1596,174,6420.599999999999,6167.197706409051,10.300000000000011
0,1566,50,2095.0,6871.228620078523,11.0
0,1413,152,6764.0,6584.621122291527,9.5
0,1447,82,3337.4,6167.2500662866105,9.900000000000034
1,1642,46,1338.6000000000001,5003.740283078607,9.5
0,1561,9,344.7,6260.806695510515,11.199999999999989
1,1745,150,3945.0,4805.956081584106,11.399999999999977
1,1407,224,9497.6,6247.245487222519,11.100000000000023
0,1467,128,4992.0,5991.3313496610945,11.400000000000034
0,1554,204,7099.2,5663.160581067104,11.399999999999977
2,1509,175,8189.999999999999,7395.4347702565165,9.400000000000034
0,1356,22,959.2,6191.199474282477,11.0
0,1359,41,2021.3,7016.0874573355495,8.599999999999966
0,1424,128,6502.4,7575.343309552091,8.100000000000023
0,1379,46,2346.0,7364.835657810551,11.600000000000023
1,1389,9,389.7,6298.233535990281,9.199999999999989
0,1674,46,1531.8,5837.518973341338,9.900000000000034
1,1486,106,4123.4,6053.367332593981,10.199999999999989
0,1447,51,2468.4,7334.0271058543485,10.5
0,1672,177,5398.5,5340.28863208217,9.100000000000023
2,1416,45,1782.0,5872.013660677754,11.0
0,1386,212,9603.599999999999,6574.913600991934,10.800000000000011
1,1532,32,1334.4,6689.958723966393,8.800000000000011
2,2140,43,709.5,3697.6545532751866,11.0
1,1407,165,8745.0,7809.056859028148,10.099999999999966
1,1716,119,3653.2999999999997,5516.762363409821,10.5
0,1452,56,2368.7999999999997,6431.8454715474545,8.699999999999989
2,1554,62,2579.2000000000003,6769.755177367574,9.5
0,1404,62,2467.6,5851.656140282492,11.0
0,1840,88,1892.0,4142.713512533741,9.800000000000011
0,1702,71,2350.1,5899.513068372177,9.899999999999977
1,1481,136,6106.4,6963.539084216503,9.600000000000023
0,1302,34,2053.6,8235.24531841414,10.600000000000023
0,1989,121,2698.3,4644.813322405974,11.399999999999977
1,1435,147,6012.3,6146.159507605511,9.599999999999966
0,1689,145,4524.0,5518.395991589687,10.900000000000034
2,1646,125,3775.0,5205.535251194191,10.800000000000011
0,1410,47,2063.2999999999997,6482.048122151819,11.100000000000023
0,1470,40,1808.0,6957.999409170674,11.199999999999989
2,1715,203,6252.400000000001,5531.506904930668,11.200000000000045
1,1519,198,7543.8,6060.540635819678,11.300000000000011
0,1774,30,690.0,4272.775448392358,11.400000000000034
0,1546,159,5994.3,6103.507151345274,11.5
1,1584,191,7831.0,6800.919776491184,9.800000000000011
1,1664,168,4771.2,4948.804299542834,11.100000000000023
1,1539,132,5702.400000000001,6962.271975179556,9.300000000000011
1,1427,75,3960.0,7890.1727813438365,10.0
0,1549,199,7462.5,6082.908775513237,8.0
0,1534,23,968.3000000000001,6762.948393284795,10.900000000000034
1,1466,88,3933.6000000000004,6862.306496942329,10.699999999999989
1,1526,171,6446.700000000001,6024.54845598505,8.699999999999989
1,1380,17,827.9000000000001,7037.795862571855,9.0
1,1419,142,6730.8,7043.513561201386,9.599999999999966
1,1377,61,3416.0,8075.149756787204,9.0
0,1430,117,4574.7,5855.195668005536,9.699999999999989
0,1480,125,5175.0,6416.388835691793,9.300000000000011
0,1503,87,3332.1,6028.182231487703,9.5
1,1386,30,1266.0,6124.974701144804,9.199999999999989
0,1446,66,3121.7999999999997,7162.391427213226,11.400000000000034
1,1528,99,3672.9,5936.43725402737,11.5
0,1325,171,8721.0,7076.437452211009,9.5
0,1564,0,0.0,5617.712207345172,7.900000000000034
0,1471,140,6384.0,7024.349846014491,9.5
0,1548,81,2624.4,5252.240261977559,9.300000000000011
0,1425,174,8613.0,7386.669726753001,9.399999999999977
0,1549,105,5071.5,7834.7865028610495,10.599999999999966
0,1476,189,9204.300000000001,7527.381661707288,11.5
0,1809,86,2158.6,4754.89472898776,11.0
1,1562,155,6076.0,6412.032493878815,11.0
0,1574,135,4914.0,5999.771761923739,11.400000000000034
0,1694,14,368.2,4665.495474042106,8.5
0,1635,211,6245.6,5068.017268771055,10.0
0,1485,142,5694.2,6235.90433774306,9.399999999999977
0,1701,12,369.6,5486.351746523072,9.199999999999989
0,1471,164,7626.0,7162.988329817408,10.800000000000011
2,1449,182,7698.599999999999,6418.5565346227695,10.5
1,1535,71,2861.2999999999997,6478.016411579712,11.5
0,1442,59,2188.9,5602.318403342582,11.5
0,1403,0,0.0,9432.380614991067,11.199999999999989
0,1972,177,3416.1,3985.591991952203,9.800000000000011
0,1533,198,7286.4,5907.7021532225335,12.0
0,1352,143,9080.5,8990.40041653303,10.600000000000023
0,1636,192,6009.6,5362.363556461394,11.400000000000034
0,1487,184,8464.0,7163.040689694968,7.800000000000011
1,1556,44,1606.0,5947.453772265957,8.100000000000023
0,1653,111,3507.6000000000004,5470.015464724404,10.100000000000023
0,1545,12,436.79999999999995,5889.229588419426,9.600000000000023
0,1579,59,1982.4,5555.843776020478,11.399999999999977
1,1692,201,5708.4,5032.077448813987,9.900000000000034
1,1528,228,8481.6,5952.438432609653,8.800000000000011
0,1621,130,4433.0,5788.499655969826,11.199999999999989
0,1493,185,7455.499999999999,6300.767754064176,8.199999999999989
0,1372,105,4158.0,5689.5499593572595,9.800000000000011
2,1552,120,4884.0,6614.769939790477,9.800000000000011
0,1532,92,3661.6,6385.140460764087,9.0
1,1356,136,6038.4,6304.799464636284,9.400000000000034
1,1379,13,557.6999999999999,6195.126465099464,9.400000000000034
1,1421,182,7516.599999999999,6145.719684634008,8.699999999999989
2,1564,191,7258.0,6223.704486271619,11.5
0,1446,146,6424.0,6662.689699733233,7.800000000000011
0,1377,92,5750.0,9012.443924985719,11.199999999999989
1,1438,103,4799.8,7017.354566372497,10.400000000000034
1,1405,2,87.4,6429.635884714431,9.5
0,1316,55,2733.5,6849.216527552372,11.0
1,1464,74,2767.6,5733.783583919803,9.200000000000045
1,1692,118,3150.6,4730.861545187798,10.800000000000011
0,1551,9,334.8,6042.036655090034,11.5
1,1610,219,7577.400000000001,5833.5186786957665,9.5
1,1504,229,8450.1,5811.69508172883,11.0
1,1608,167,5895.099999999999,5944.144628004175,10.400000000000034
0,1432,198,9860.4,7467.942728701368,9.699999999999989
2,1419,7,354.90000000000003,7533.8847585002195,11.399999999999977
0,1712,141,4018.5,5109.48629179844,9.199999999999989
0,1658,186,5635.8,5260.848225848396,8.799999999999955
1,1420,155,6448.0,6186.0053744285415,9.699999999999989
0,1352,184,9144.800000000001,7036.581113412467,9.800000000000011
0,1619,33,1145.1000000000001,5883.082538793902,11.200000000000045
0,1423,149,6541.099999999999,6541.81168639861,11.0
1,1606,22,697.4,5331.303677092903,8.899999999999977
2,1806,44,1218.8,5238.731413567123,8.5
1,1449,169,7165.599999999999,6433.73042713961,9.299999999999955
1,1438,141,6147.6,6565.593542786285,9.599999999999966
1,1361,0,0.0,6299.5425329292775,10.5
0,1812,94,2660.2000000000003,5369.987154634105,11.5
0,1565,142,6233.8,7194.613695863545,9.100000000000023
0,1369,43,2287.6,7626.8235411689175,11.100000000000023
1,1561,106,3699.3999999999996,5705.017067188432,9.0
0,1797,75,1852.5,4648.080578765706,10.599999999999966
1,1377,181,8778.5,6993.656485788918,10.699999999999989
0,1734,72,2152.7999999999997,5429.363255786952,11.099999999999966
0,1511,105,3874.5,5838.744194476239,9.399999999999977
0,1882,84,1999.2,4690.565383417752,9.100000000000023
1,1398,188,9418.800000000001,7334.550704629946,9.5
1,1915,116,2586.8,4472.004782507511,8.699999999999989
1,1364,20,888.0,6341.995921654787,9.700000000000045
0,1654,13,352.3,4693.895471630558,9.699999999999989
0,1721,50,1739.9999999999998,6271.749909920519,9.400000000000034
1,1651,114,3203.4,4858.274071241888,9.899999999999977
0,1571,51,2034.8999999999999,6564.137938190121,9.900000000000034
0,1490,41,1804.0,6865.427145644894,9.199999999999989
0,1465,117,5089.5,6673.528194388117,9.399999999999977
0,1410,23,1106.3,7102.198511970445,11.0
0,1481,57,2331.2999999999997,6343.179254887639,9.300000000000011
0,1698,147,4880.400000000001,5903.429587213653,10.799999999999955
0,1291,188,10603.199999999999,7624.896697674714,9.5
0,1555,205,8323.0,6611.272299969481,8.600000000000023
0,1436,43,1569.5,5488.781244841847,8.0
0,1572,173,5536.0,5267.822561539365,8.899999999999977
0,1598,124,3769.6,5087.201927908975,7.899999999999977
0,1471,37,1413.4,5884.433423634947,11.0
2,1538,43,1904.8999999999999,7134.9129634698265,9.0
0,1377,124,6187.599999999999,7195.535229708598,10.300000000000011
0,1433,22,926.2,6317.66952254049,9.800000000000011
1,1377,91,3913.0,6200.561420390175,9.0
1,1533,204,7323.599999999999,5763.22030708394,7.800000000000011
0,1598,20,668.0,5589.228433952624,11.099999999999966
0,1528,85,3264.0,6144.45257559706,11.100000000000023
0,1441,96,4281.6,6730.192053883366,11.100000000000023
0,1608,193,6542.7,5708.3995152787975,9.299999999999955
0,1286,55,3272.5,8012.841502491006,9.900000000000034
1,1604,14,413.0,4955.1293727520615,9.599999999999966
0,1432,2,78.4,5878.380621789029,11.099999999999966
1,1633,145,4451.5,5249.925955389414,9.599999999999966
0,1658,3,90.0,5208.760619651877,9.800000000000011
0,1433,218,10900.0,7503.170454323623,10.899999999999977
1,1452,197,8116.400000000001,6264.587078670334,11.200000000000045
0,1329,24,1118.4,6485.441042217698,8.899999999999977
0,1505,4,150.8,5941.6418258568165,10.600000000000023
1,1552,8,278.4,5655.872086110776,11.0
0,1486,69,2884.2,6504.646645306642,10.0
0,1631,168,5880.0,5977.927221005778,10.799999999999955
0,1493,217,8397.900000000001,6050.613203034334,11.100000000000023
0,1578,49,1881.6,6345.514505426808,9.899999999999977
1,1369,63,3225.6000000000004,7340.100851651289,10.199999999999989
1,1496,80,3152.0,6172.4336941650345,9.199999999999989
2,1380,56,2464.0,6358.5835308657415,11.300000000000011
0,1542,141,5682.299999999999,6507.557854498969,9.699999999999989
0,1550,177,6159.599999999999,5648.583591154447,9.099999999999966
2,1500,17,623.9000000000001,5764.822519337272,11.099999999999966
1,1396,112,4872.0,6359.21184939646,9.600000000000023
2,1632,17,540.6,5434.703963298055,9.5
0,1421,0,0.0,7217.128443214272,9.600000000000023
0,1440,148,6364.0,6484.247237009333,10.400000000000034
0,1341,30,1671.0,7821.905972981331,10.599999999999966
0,1445,180,7506.000000000001,6310.04592436778,9.5
0,1788,90,2502.0,5205.242035879856,9.5
0,1439,82,3624.4,6660.574360679817,10.299999999999955
0,1429,96,5510.4,8589.596025788043,11.300000000000011
0,1392,174,8647.800000000001,7244.763986590351,11.0
1,1750,116,3166.8,5002.986300841745,11.100000000000023
0,1511,205,8569.0,6614.078789406687,11.399999999999977
1,1391,195,9867.0,7370.6580761952055,8.300000000000011
2,1324,185,10101.0,7570.2329855022535,11.200000000000045
0,1580,100,3729.9999999999995,6171.554048222028,11.200000000000045
1,1427,179,8162.400000000001,6814.240129342405,11.399999999999977
1,1456,101,4888.4,7379.6430311844715,11.099999999999966
2,1531,16,569.6,5707.603645139888,11.099999999999966
1,1877,31,737.8000000000001,4678.103732558512,8.899999999999977
0,1665,93,3022.5,5666.647748912589,10.400000000000034
1,1839,30,708.0,4544.879260095282,9.199999999999989
2,1940,98,1950.1999999999998,4042.8108661495853,9.699999999999989
1,1283,83,5154.3,8343.47318533031,9.799999999999955
2,1491,52,2215.2000000000003,6651.442798033382,11.099999999999966
0,1397,17,901.0,7753.555388814729,9.199999999999989
0,1561,156,5506.799999999999,5770.404082285148,8.799999999999955
2,1390,7,339.5,7059.682291391863,8.900000000000034
2,1486,98,4566.8,7251.591714624153,11.400000000000034
0,1454,108,4644.0,6547.288529591368,7.699999999999989
2,1563,163,7269.8,7299.993185440459,9.699999999999989
0,1464,37,1661.3,6883.606495133666,9.0
2,1660,72,2109.6,5093.3594495100115,8.400000000000034
0,1466,15,645.0,6601.3239232331125,11.399999999999977
0,1481,20,874.0,6777.431135417845,8.899999999999977
0,1430,102,5610.0,8236.20874016124,9.600000000000023
0,1723,73,2263.0,5593.396280206388,10.199999999999989
0,1431,37,1827.8,7402.786097065916,11.399999999999977
2,1650,195,6279.000000000001,5563.760589507524,11.099999999999966
0,1480,58,2447.6000000000004,6540.377025753472,9.800000000000011
0,1528,163,6911.2,6784.499718888421,11.100000000000023
1,1598,44,1469.6,5589.228433952624,11.199999999999989
0,1477,101,3595.6000000000004,5506.290387897855,11.200000000000045
1,1736,27,723.6,4872.065662991147,10.099999999999966
1,1669,161,4669.0,5068.540867546652,10.5
2,1590,52,2256.7999999999997,7226.291421787242,9.099999999999966
1,1608,57,1858.2,5489.493339176662,9.699999999999989
0,1551,186,6696.0,5847.1322468613225,9.699999999999989
0,1620,168,5040.0,5089.380098815465,9.5
0,1555,175,6685.000000000001,6220.45817386291,11.400000000000034
1,1409,43,2180.1,7480.791842654551,11.100000000000023
1,1697,191,5386.2,5011.405769153366,11.199999999999989
1,1465,30,1233.0,6305.3335353873945,10.799999999999955
0,1491,29,1348.5,7260.377702078692,11.099999999999966
0,1385,156,8611.2,8006.034718408229,11.300000000000011
1,1451,35,1508.5,6548.974517648794,7.7999999999999545
0,1596,154,5005.0,5431.813698056752,11.100000000000023
1,1532,194,8283.800000000001,6850.389388809711,9.0
0,1401,14,726.6,7614.3723622851885,11.0
0,1393,9,418.5,6783.1697779984015,9.300000000000011
1,1504,35,1414.0,6362.9398726787185,11.300000000000011
1,1402,23,1081.0,6900.403543854861,9.199999999999989
0,1775,125,3025.0,4498.237081164985,9.899999999999977
0,1499,16,720.0,7063.87108159665,8.400000000000034
0,1514,100,3570.0000000000005,5660.081820266587,10.700000000000045
0,1570,202,8403.2,6839.456646375219,10.0
1,1586,138,4926.6,5929.25347882616,9.400000000000034
0,1287,216,13370.4,8342.530707534232,10.900000000000034
0,1502,79,3302.2,6574.683217530672,9.799999999999955
0,1523,60,2598.0,6905.8384991455705,8.899999999999977
0,1569,199,7004.8,5783.5464115526665,10.900000000000034
2,1615,221,7293.0,5581.039349102268,11.700000000000045
2,1613,0,0.0,6080.866740288404,11.5
1,1423,7,395.5,8419.415951743085,11.199999999999989
0,2579,64,800.0,3375.903105670032,11.199999999999989
2,1432,127,5537.2,6538.198854846982,11.300000000000011
1,1924,193,4361.8,4553.4662800150945,10.100000000000023
2,1770,140,3808.0,5041.6278904809,10.900000000000034
0,1471,214,10058.0,7240.009709707917,9.800000000000011
0,1641,16,433.6,4657.002701901903,9.699999999999989
0,1918,9,196.20000000000002,4378.584288965262,8.899999999999977
1,1598,148,4351.2,4919.85975922776,10.699999999999989
1,1664,58,1856.0,5576.117520611644,9.199999999999989
0,1421,211,10465.6,7380.815892441812,9.300000000000011
1,1507,191,6895.1,5697.037421848316,10.600000000000023
1,1870,170,3825.0,4406.083696659684,11.300000000000011
1,1604,9,354.59999999999997,6618.037196150211,11.100000000000023
0,1443,0,0.0,6573.3113887386035,11.399999999999977
1,1410,47,2143.2000000000003,6733.061375173645,10.5
1,1458,137,5507.400000000001,6137.7923991714515,11.199999999999989
0,1386,110,5533.0,7300.621503971177,8.899999999999977
0,1423,189,8353.800000000001,6586.516549859193,9.600000000000023
1,1707,103,2894.3,5023.0610778981845,9.800000000000011
2,1243,163,10269.0,8200.499303665438,11.400000000000034
1,1236,12,690.0,7442.43299635422,11.399999999999977
1,1468,83,3502.6000000000004,6487.346941760875,9.099999999999966
0,1626,177,5292.3,5091.202222554547,11.0
1,1542,142,5694.2,6475.262282020067,9.5
1,1350,105,5985.0,8058.18515645782,11.100000000000023
0,1527,2,82.8,6620.152535203627,9.599999999999966
0,1413,12,597.5999999999999,7368.856896407146,11.400000000000034
1,1566,9,293.40000000000003,5346.111050466823,9.199999999999989
0,1467,86,3861.4,6897.712246148286,8.600000000000023
0,1341,64,3232.0,7091.674176580919,8.5
0,1471,48,2169.6000000000004,6962.732742102083,9.899999999999977
0,1406,22,959.2,6419.488540443335,10.800000000000011
0,1539,221,8508.5,6204.8025704725205,8.399999999999977
0,1354,32,1948.8,8635.044399509976,10.600000000000023
0,1704,0,0.0,5264.052650355058,10.0
0,1525,91,3976.7000000000003,6978.786280561926,9.599999999999966
0,1550,9,278.09999999999997,5015.552671456105,9.0
0,1402,186,9523.2,7517.035349901466,11.099999999999966
1,1432,33,1494.8999999999999,6793.128626710281,9.199999999999989
0,1638,38,1333.8,6020.736656898695,9.899999999999977
0,1532,194,7798.8,6449.312726701415,8.899999999999977
0,1461,173,7404.4,6548.210063436421,9.899999999999977
0,1528,22,743.5999999999999,5408.398360811995,11.399999999999977
0,1371,201,10311.3,7365.181233002447,11.199999999999989
1,1578,158,5293.0,5535.800414890575,8.699999999999989
1,1440,5,218.0,6574.725105432719,9.800000000000011
0,1404,64,3014.4,6924.949854454911,11.199999999999989
1,1439,164,6970.0,6404.398423730593,9.5
2,1410,23,1122.3999999999999,7205.556910273549,11.199999999999989
1,1469,75,3480.0,7137.866060564201,10.100000000000023
0,1550,125,5187.5,6736.098248072115,11.300000000000011
0,1452,168,7761.6,7024.852500839066,11.399999999999977
1,1569,124,3918.4,5192.047346734779,9.299999999999955
0,2633,17,207.39999999999998,3363.870805806783,10.0
0,1450,7,310.09999999999997,6726.673470111345,10.899999999999977
0,1695,174,5341.8,5449.249537284176,10.599999999999966
0,1513,124,5257.599999999999,6717.897954632318,10.600000000000023
1,1628,167,6078.8,6205.608912586942,9.300000000000011
0,1518,146,5825.4,6342.687072038577,9.300000000000011
0,1727,50,1385.0,5009.573173438772,9.399999999999977
0,1482,32,1324.8,6425.059631415701,9.199999999999989
0,1333,40,2048.0,7147.081399014732,10.599999999999966
0,1548,214,7383.0,5592.66324192055,10.899999999999977
1,1563,97,3783.0,6383.402112829101,7.599999999999966
0,1589,141,4215.9,4975.350757465667,8.800000000000011
1,1452,185,8066.0,6629.514481311326,9.900000000000034
1,1866,159,3672.9,4513.903156530887,9.399999999999977
0,1357,7,337.40000000000003,6849.446911013635,10.199999999999989
0,1544,0,0.0,5545.874455333086,9.300000000000011
1,1527,53,2178.3,6572.180415383312,9.5
0,1425,100,4530.0,6759.921992361837,8.600000000000023
1,1437,0,0.0,6365.400786924031,8.399999999999977
1,1572,17,588.2,5695.83314466444,7.900000000000034
0,1732,32,956.8,5423.101014430796,11.800000000000011
0,1364,205,10250.0,7141.887299160796,8.899999999999977
2,1629,228,7843.2,5868.243749493446,8.899999999999977
1,1385,144,6451.2,6497.651365664648,11.0
0,1493,14,541.8000000000001,6050.613203034334,8.399999999999977
1,1403,148,6630.4,6582.097376193142,10.100000000000023
1,1563,39,1528.8000000000002,6416.1375082795075,8.900000000000034
1,1347,188,10490.4,7871.009066156938,11.699999999999989
0,1408,78,3533.3999999999996,6679.277308944187,11.800000000000011
0,1486,160,5824.0,5664.333442324444,8.199999999999989
1,1487,129,4721.400000000001,5699.288896583387,11.100000000000023
0,1921,68,1557.1999999999998,4606.716275493441,9.900000000000034
0,1335,161,8227.1,7143.824614630511,9.0
0,1374,197,9337.8,6820.146323531154,11.300000000000011
2,1344,130,6877.0,7445.323261595521,10.300000000000011
0,1426,89,3880.4,6510.804166907678,10.0
0,1379,85,4284.0,7278.1905324245445,10.5
0,1533,159,6916.5,6983.289230032071,11.199999999999989
1,1393,190,9728.0,7468.7804867423265,10.199999999999989
0,1359,115,5083.0,6290.285306576699,8.0
0,1537,169,6895.2,6566.933955651816,9.599999999999966
0,1441,210,9198.0,6609.471120181422,11.100000000000023
0,1987,200,3979.9999999999995,4140.755253113002,9.199999999999989
1,1781,198,4732.2,4457.490624447925,8.199999999999989
1,1774,166,4797.4,5368.8352373277885,10.900000000000034
0,1400,202,11534.2,8371.297224265601,10.900000000000034
1,1508,60,2472.0,6506.196497682414,9.0
2,1449,149,6317.599999999999,6433.73042713961,9.5
0,1651,65,2398.5,6379.7264494244,11.0
0,1730,135,3793.5,5090.74145563202,8.400000000000034
0,1360,119,5712.0,6836.10561421139,11.5
1,1477,160,5952.0,5753.764113196635,10.900000000000034
0,1456,75,3412.5,6937.47433716722,10.899999999999977
0,1507,209,9634.9,7275.164131501587,10.0
0,1455,203,9744.0,7313.627697557038,11.0
0,1465,91,5378.1,9066.793477892823,11.599999999999966
0,1468,168,6048.0,5534.22961856378,10.700000000000045
0,1446,164,6314.0,5829.853487266579,10.900000000000034
1,1367,111,4817.4,6212.792687788151,9.599999999999966
1,1627,104,3203.2000000000003,5247.674480654342,8.199999999999989
0,1395,133,6623.4,7274.986107917884,10.800000000000011
0,1320,100,5640.0,7796.17632914843,9.400000000000034
1,1725,172,4575.2,4805.065963665589,9.699999999999989
0,1884,163,3814.2,4616.6332363032725,8.5
0,1550,174,5863.8,5470.036408675429,9.5
0,1346,90,4203.0,6582.495311262598,9.099999999999966
0,1610,6,210.0,5900.958200992828,11.699999999999989
1,1397,135,6480.0,7022.087899303906,8.600000000000023
0,1473,124,5493.2,6833.372428602766,11.100000000000023
0,1519,178,6781.8,6060.540635819678,9.5
1,1535,51,1764.6000000000001,5561.77091416025,10.900000000000034
1,1658,170,5168.0,5278.210761247235,11.100000000000023
0,1502,103,4068.5,6212.918351494295,9.0
0,1557,19,642.1999999999999,5511.044664780286,9.600000000000023
0,1550,184,6476.8,5713.509839328637,9.0
1,1436,214,10486.0,7368.50084923974,7.800000000000011
1,1392,178,7333.6,6005.719844014536,11.099999999999966
0,1502,37,1724.2,7329.67076404137,8.700000000000045
1,1404,160,6992.0,6425.059631415702,11.400000000000034
0,1505,100,3729.9999999999995,5878.60053327478,9.900000000000034
0,1555,197,6422.200000000001,5308.558546280912,11.300000000000011
0,1765,29,791.7,5045.869040563247,8.5
1,1606,122,3611.2000000000003,4978.125830976339,8.0
2,1415,6,324.0,8001.636488693202,9.600000000000023
0,1475,119,5117.0,6641.85046846442,11.199999999999989
1,1880,207,4698.9,4469.0202694866,7.800000000000011
0,1358,63,3099.6000000000004,6996.7038306629,10.699999999999989
0,1384,73,4088.0,8116.19990079411,10.899999999999977
1,1321,114,5916.599999999999,7179.575939028361,9.199999999999989
0,1670,13,384.8,5176.506935075022,10.300000000000011
2,1637,191,6589.5,5914.205250015465,10.5
0,1373,55,2783.0,7275.279323232219,11.899999999999977
1,1995,10,205.0,4282.776185006285,10.599999999999966
0,1559,23,1016.6,7216.007941834492,11.600000000000023
0,1602,211,8250.1,6559.456965136273,11.800000000000011
0,1426,24,1075.1999999999998,6690.00061186844,11.699999999999989
2,1431,109,4578.0,6293.866722201792,11.300000000000011
