Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Strain [minNm],Power (W),Temperature Difference (K)
0,299.07464521288574,309.95212872268576,1391,54.99432340617138,219,12083.817809281549,8012.502261190294,10.877483509800006
0,299.1,308.9384370371887,1340,53.08884786268793,209,11103.719202288536,7446.195622131642,9.838437037188676
0,299.4891372433562,310.5377793987757,1426,49.14049508793664,227,11167.709108065394,7338.454650274995,11.048642155419518
0,302.3035981042823,310.70279852555285,1354,53.303598104282266,228,12204.514476253538,7557.004917234975,8.399200421270603
0,302.4288802377827,311.5699979510538,1286,62.07334289508228,213,13245.79449850074,8355.042967397472,9.141117713271107
0,299.63039603649486,310.6568317080415,1239,65.1848019817526,209,13653.305343823475,8461.847907173486,11.02643567154667
0,300.6476041773734,311.8,1284,58.80904603572613,199,11717.429824381079,7907.966975523781,11.152395822626577
,301.2875659629615,310.4765016296289,1355,66.09494218518316,203,13420.646546667078,9377.238025692528,9.188935666667465
0,301.71928208212466,311.70002615951455,1459,51.65771544880133,214,11089.281188789138,7895.040671187614,9.980744077389858
0,298.4260955258273,309.1536517527577,1347,60.92463482472423,187,11422.96119838699,8598.13500107337,10.72755622693037
0,300.0786130688546,310.1608425004229,1357,60.407530795127755,205,12416.49936433429,8585.844127897913,10.082229431568285
0,303.1677942310095,312.7443842549429,1271,58.054623277488865,214,12471.924353016657,7721.143968101103,9.576590023933353
0,300.9661416038524,309.8367691195876,1394,52.517036226587024,228,11982.185302089956,7653.095780690402,8.87062751573522
0,298.05919008745485,309.0958117589801,1362,49.97743158407039,226,11317.378901260923,7132.95134078595,11.03662167152528
0,302.07823208908417,311.68335395047615,1352,60.22916151238097,203,12269.498554046886,8529.791182656434,9.605121861391957
0,301.63294373799226,311.310825407861,1355,57.489642106548274,205,11826.435474546519,8159.225011438882,9.677881669868718
0,302.1172611327239,312.2779363020597,1346,56.9582738867276,194,11049.905134025155,8030.256303256896,10.160675169335764
0,301.56477926036615,311.86554359784407,1349,60.410107619403405,213,12869.998031258881,8534.183871370395,10.300764337477899
0,298.10672497823134,308.1434936901362,1313,61.0,188,11486.326677540845,8393.478490921048,10.036768711904859
0,298.3,308.26271641536675,1401,52.81526864866129,216,11422.44465638743,7749.747244503345,9.962716415366733
0,302.92657859479993,312.359694581712,1390,55.59346260788795,198,11014.250103006718,8086.543954298685,9.433115986912028
0,298.4093655418784,309.4705392110831,1378,50.4776526615905,220,11135.792767490695,7284.7820360254145,11.061173669204749
0,299.14676147447943,309.9983875353628,1366,56.320962040283874,202,11427.58261639139,8056.7145885434675,10.851626060883333
,301.70374859216935,310.952811444127,1344,66.1782800181482,206,13639.550935466643,9316.918402890926,9.249062851957637
0,298.48269418081463,308.85512945387643,1359,59.03440399877345,195,11506.62595027203,8389.749538236525,10.372435273061821
0,300.39133148576525,309.95001418574094,1306,68.42172802855058,191,13115.404334257117,9354.670122171232,9.558682699975677
0,298.1709054952891,308.31999011204505,1311,61.0,188,11515.689264094774,8376.05438130394,10.149084616755951
0,298.09256646670383,309.1345401919586,1375,50.516052549490446,220,11134.602370965797,7275.147176474833,11.041973725254776
,297.95423824936813,308.731564325126,1302,61.629772636995135,200,12369.382213534705,8404.281039539783,10.77732607575784
,300.4093340333938,309.9093340333938,1343,65.23540756297639,209,13653.064126103816,9174.967040240866,9.5
0,298.9032121232441,308.76064242464884,1333,53.65903636302677,207,11107.420527146542,7495.633877261182,9.857430301404717
0,299.95519082561054,311.023753912483,1351,56.48662773873812,197,11129.22995607663,7993.989775271801,11.068563086872437
0,300.06314816873856,311.28176641344396,1304,58.21535618554355,202,11799.38686134206,7943.901548401673,11.218618244705413
,299.56553590815946,309.855442563811,1426,60.580605094576484,204,12392.249141171398,9043.416332600098,10.289906655651503
0,299.533294695728,309.8644470202848,1375,55.16670530427199,203,11204.126056192503,7943.988752834226,10.331152324556777
0,300.6337990226765,311.7617717078067,1385,56.944292695167825,194,11048.253420624169,8256.12131181543,11.127972685130224
0,299.6947013698855,311.0947013698855,1345,55.4619172603933,209,11627.724752331764,7801.745404913721,11.400000000000034
0,298.7712129177515,308.79984904242605,1329,60.828636124674546,190,11565.957475778523,8471.72924650917,10.02863612467456
,299.08037492166585,309.8438692695197,1334,62.425460226085846,202,12671.143320906898,8725.084033466568,10.763494347853868
0,300.10522045093745,309.91154990663745,1287,63.74628076976872,188,12019.280930347366,8589.59741383902,9.80632945570001
0,299.16972323923824,308.59083028228525,1363,51.36885634437576,216,11090.179926774847,7329.450349681239,9.421107043046975
1,300.9626159593087,311.2894387776198,1253,72.33738404069129,215,15558.09675520675,9491.754033428282,10.326822818311086
0,297.1366474573461,307.9092219033905,1383,57.8099423720383,199,11533.253410170617,8370.725339716764,10.772574446044434
0,300.4687418183807,311.6547261710098,1396,50.22803129474174,221,11143.531029863008,7347.414167053467,11.185984352629122
0,299.0168086275816,310.1713169688676,1382,51.24630815042225,217,11161.73232197004,7415.196396700012,11.154508341285993
0,301.54789462509376,311.86614662053233,1349,60.404680415208716,213,12867.74393245002,8535.946469183236,10.318251995438573
0,300.95163681111944,311.07738110220885,1396,57.990327362223894,190,11023.762656094907,8477.572466134976,10.125744291089413
0,297.57738433254326,308.4098546851413,1369,50.58029062971741,220,11127.663938537831,7255.939545222171,10.832470352598
,298.62661216023866,309.04811786679926,1290,68.44847783074873,193,13224.70220157006,9241.259111397616,10.421505706560593
,301.90513001062766,310.7671200050013,1345,66.93047001437864,198,13250.634797074259,9429.720570751384,8.861989994373593
0,297.9816432756894,309.0168943833069,1374,50.52949778476492,220,11134.185568672288,7271.773652212688,11.035251107617539
0,303.51389869632396,312.7570290283306,1364,62.15686966799339,201,12534.484598366666,8879.936401251609,9.243130332006587
0,298.3943177993466,309.3943177993466,1407,49.54719291833888,225,11157.267369959865,7300.425668603441,11.0
0,296.9804059120627,307.7553300488541,1393,57.44842561893828,200,11517.38623038867,8380.718366524854,10.774924136791418
0,300.0995496363206,309.6622185227004,1378,60.98110926135019,189,11578.576321739361,8805.262002169593,9.562668886379793
0,299.1769265409793,310.2538530819586,1371,48.87692654097929,235,11531.369884734133,7017.91712797382,11.076926540979311
0,299.59503397349425,310.06207680949694,1380,56.47742688348751,212,12014.665686852582,8161.865030186922,10.467042836002687
0,302.19301805123877,311.07125618188,1390,53.20495919884625,207,11054.35673467356,7745.411672679874,8.878238130641265
0,299.5888177150647,310.77734187419225,1373,54.03594875484659,214,11571.453536683957,7770.41721442962,11.18852415912755
,302.9034512695116,312.2965487304884,1392,55.041415234138945,240,13214.144229854188,8017.2496379968,9.39309746097682
0,297.4559698115714,308.0566014514945,1361,58.76790943471426,196,11531.976120753714,8369.95366220741,10.600631639923096
0,298.8344895035408,309.74976622086155,1371,53.49606393110059,216,11565.758399320963,7683.867907298272,10.91527671732073
0,300.3027650912815,309.3,1409,51.91240026368413,228,11866.027206602992,7661.036737599562,8.997234908718504
,302.6735104332074,311.67471815671456,1355,60.16505636865708,206,12413.751050724813,8541.561124083379,9.001207723507164
0,303.7461794485911,312.9475084376748,1262,58.2963458644332,214,12490.048516283341,7702.223033309674,9.20132898908368
,300.47693991321955,311.7807855409314,1370,60.18844943737345,211,12740.75390718542,8635.795036845187,11.303845627711846
0,299.0807261649326,309.91564301040427,1392,55.091618638922,219,12068.943800574798,8035.99620577666,10.83491684547161
0,298.1217429280495,308.2652287841486,1342,60.954036724564354,186,11365.442465509277,8567.09496320728,10.143485856099034
0,300.25403719684397,309.6354038224855,1407,52.03664611597681,227,11827.63041511631,7669.862132662884,9.381366625641562
0,303.347494715699,312.6539665472992,1361,59.98650836317519,204,12276.871476657368,8553.722083495553,9.306471831600227
0,299.1344596595727,309.5486454468369,1415,49.351354553163155,225,11145.151176852607,7312.500565697751,10.414185787264152
0,303.2873108978188,311.86439377267493,1408,52.85511401148136,208,11035.800158842685,7797.536836241675,8.57708287485614
0,300.8710753595888,310.1263287769079,1369,66.77001233806251,192,12867.282094548402,9571.87609230254,9.255253417319091
,300.12569977306896,310.1763030647586,1360,60.356225879655184,206,12436.82917763183,8600.565778989163,10.050603291689667
,300.288126099449,310.2915733608993,1361,60.30383029050032,206,12422.823836650736,8600.492255155403,10.00344726145029
0,300.5285625470238,311.51900025079357,1369,60.1476249686508,210,12665.142925064672,8626.703698937949,10.990437703769768
0,298.4738628315075,308.3661913708919,1278,60.976985618153165,215,13142.936396604395,8163.930665525621,9.892328539384396
0,302.54457016571416,311.1840905193142,1301,60.94867420994285,215,13114.349873325942,8309.48434485126,8.639520353600057
0,300.5792704161479,311.77735130967204,1378,57.3337827418009,192,11052.592339743662,8271.786083138673,11.198080893524176
0,299.2026068468204,310.3745319605005,1309,57.43241963102061,202,11627.519109393033,7867.93297079591,11.171925113680093
0,297.6486811180693,308.6624967357398,1366,50.36513449960121,222,11201.934656648156,7208.386427612036,11.01381561767052
0,298.3412023281509,308.4522890182306,1373,50.49542196353879,220,11108.992831978532,7263.929341141833,10.11108669007968
0,300.9847799187167,311.08532349304824,1236,64.3815184727274,177,11399.507733779676,8335.702327894016,10.10054357433157
0,298.2491596206468,307.87749094083165,1332,60.9037515098614,187,11425.46917002444,8500.083176577156,9.628331320184813
0,299.2185198515367,309.0296322123524,1334,53.34814531548448,208,11098.844485434754,7451.856135264043,9.81111236081566
0,301.19856642633636,311.5956992790092,1460,52.93655612842193,207,11003.320420187742,8096.358947154174,10.397132852672824
0,300.7763172896594,309.9,1334,56.82500095011764,198,11285.404023127801,7938.163994404678,9.12368271034055
0,300.47125974661543,310.01850633461373,1375,53.71299951061022,221,11846.233296830425,7712.00855440215,9.547246587998272
0,299.7516053879176,310.7842416328442,1356,56.318969142990966,197,11143.397107417264,7997.094885680065,11.032636244926616
0,298.74784620408957,309.31310785308665,1285,61.53483088981496,216,13291.523472200031,8283.643647750287,10.565261648997076
0,300.89395552420854,311.9864575071201,1371,60.30749801708836,210,12720.34644928262,8659.61740649419,11.09250198291159
,299.10528486939296,310.2031423547742,1317,54.79857165692082,231,12659.622725613604,7558.3517217673525,11.097857485381201
0,299.82562497061963,309.844958335292,1376,54.874375029380396,204,11208.74487453579,7908.594285733645,10.019333364672416
,300.6673726844453,310.3631365777734,1348,65.65890047110149,208,13657.051297989112,9270.173762421464,9.695763893328088
0,298.5132217772439,309.0981381101768,1359,51.189260742520304,226,11577.53459032321,7288.648022790563,10.584916332932934
0,300.5008719711622,311.79920729894343,1367,57.89992072989434,191,11059.068131894095,8294.484856934676,11.298335327781237
0,302.3286846645647,311.2852613417411,1334,66.95816198108248,201,13513.12404041865,9356.938836998626,8.956576677176383
0,302.48186119562774,312.17449828629185,1295,57.774498286291816,214,12368.116977330985,7830.006438847505,9.692637090664082
0,301.42427559374266,310.959749460234,1357,57.81597494602339,194,11237.11713948438,8216.405131829806,9.535473866491275
0,299.21172081770413,309.1476572294388,1393,65.63437456469387,191,12546.878894170255,9581.287877085144,9.935936411734678
0,298.78444783042414,308.9422239152121,1361,53.98555597880301,207,11175.010087612223,7695.108218166182,10.157776084787946
,302.6327442988053,312.0506441856214,1355,62.47928400452735,200,12547.563925605198,8866.417086884156,9.417899886816171
0,300.9130918512363,310.74712160468175,1332,59.68430789805402,201,11986.678790304728,8324.45153789184,9.834029753445492
0,303.09536611277224,311.3750871697077,1325,54.19003486788308,228,12355.32794987734,7519.988525300492,8.279721056935408
0,298.3,309.0212524150843,1354,55.21729931443348,208,11520.54864568423,7826.407388473662,10.72125241508426
0,303.34389263684227,312.60503803649124,1356,56.83561073631577,194,11026.108482845259,8071.476726787222,9.261145399648997
0,302.94958371431255,311.91523473216796,1346,63.419114249976545,197,12512.342391356828,8937.523725922303,8.965651017855441
0,301.5824899852875,309.69688701986956,1319,57.00194511406051,199,11353.315957512816,7872.025528347685,8.114397034582062
,303.11616949353714,312.2761196424968,1360,62.3440299106242,200,12524.578286584136,8879.361966754765,9.159950148959654
,300.2441387366825,309.8355380308596,1338,60.62750492882074,204,12394.001174147219,8495.735439960577,9.591399294177114
0,298.6424504947161,308.5788810609864,1360,53.36124650902697,215,11504.294586203867,7603.566719477152,9.936430566270296
0,301.0534893532123,311.370168742487,1372,55.2113881077201,211,11646.144059865435,7932.161806329901,10.31667938927472
0,299.822243451004,310.1520496069057,1283,62.30301882739741,184,11437.694691886356,8345.800815263148,10.32980615590168
0,298.65255076680734,309.65255076680734,1417,49.27376977632164,226,11163.829525368279,7312.460990751559,11.0
0,299.8198756540636,309.84534162306244,1376,54.8801243459364,204,11208.654035334206,7909.290395624308,10.025465968998825
0,301.1924959615745,311.60214401097875,1460,52.95360027446807,207,11003.797107057573,8095.620973662881,10.409648049404288
0,301.7328469893557,309.6040154662932,1299,65.56569397871151,227,14926.908153523776,8925.481807188771,7.871168476937482
0,299.0094832072501,310.26747710079565,1362,54.68103358549974,211,11577.175013010254,7797.889995984685,11.257993893545523
,301.23257969920206,310.662669883023,1356,60.3,206,12453.041419923267,8564.499348036983,9.430090183820964
,300.60062671094965,310.69686644525166,1317,66.3931061795537,208,13809.766085347168,9153.300292964677,10.09623973430201
0,298.43653477299017,308.57884492433004,1339,53.2524705953758,208,11122.781197294267,7468.601649856578,10.14231015133989
0,300.9920492953073,310.16064477220243,1334,69.71192605703897,188,13074.977380268607,9742.03417064535,9.16859547689512
0,299.2622217808379,310.6121206102335,1371,54.17555643832426,213,11584.504431644298,7777.695887453174,11.34989882939562
0,298.79582281336235,308.93259123217564,1404,66.29442277081473,189,12574.4440212391,9748.0487535667,10.136768418813302
0,303.35680814343846,312.4127334419988,1373,62.36356536375967,201,12581.120136576037,8968.193204340414,9.055925298560359
,302.1517405919198,312.09081227622926,1420,56.353965948011364,246,13828.897854880048,8351.052589975268,9.939071684309425
0,297.395490770558,307.52472734969,1359,59.247126672417984,193,11430.587374423318,8429.35376411225,10.129236579132021
0,298.24776646792805,309.1084770490695,1341,55.54284232456581,208,11552.351672724815,7803.577350399388,10.86071058114145
,301.1856062546367,310.56420469097753,1354,65.72490547280714,207,13610.049206123378,9322.27994332157,9.378598436340809
0,299.75330655328054,309.6165011528512,1295,68.68273822820342,190,13115.72334672336,9317.473049338341,9.863194599570653
,299.522495753017,310.6957305474895,1361,60.480295616582254,210,12724.688831980055,8624.437232683757,11.173234794472561
0,299.50436052656664,309.2706668588427,1365,59.40216200634378,188,11172.368271356023,8487.626155893176,9.766306332276038
0,299.55692738598185,309.68529681033976,1348,52.62902930478864,211,11109.250517118942,7429.60552980981,10.128369424357944
0,298.4535542309822,309.39597139436387,1338,56.103838855774555,206,11561.705678180158,7862.3456565708,10.94241716338167
0,299.50669801640737,310.42568925601137,1358,56.58880958642154,211,11927.884042672698,8040.129915858829,10.91899123960397
0,300.55293319283356,311.5666485704228,1396,50.21960890762219,221,11138.870288050544,7346.45341616571,11.013715377589206
0,303.17318283394957,312.4365914169748,1406,54.32395931956306,204,11060.344420668538,7992.62572879255,9.263408583025207
0,301.69444331759735,310.43148110586577,1339,55.72283963137807,204,11373.865801402677,7818.271708557252,8.737037788268445
,303.6120766172754,312.7789136673828,1363,59.94421726652343,205,12301.896045494119,8558.801718630455,9.166837050107413
0,297.7729619616336,308.7729619616336,1383,50.205099099446755,221,11141.477621613278,7271.466478190905,11.0
0,299.0535649750118,309.9535649750118,1369,56.02138985007071,202,11320.613521727484,8035.819716288465,10.899999999999977
0,301.4800988812292,310.98337453384545,1299,62.613844219684026,191,11933.427380071229,8512.285214721787,9.503275652616303
,300.2409860415911,311.2004622069958,1265,62.91648722683182,216,13548.279209905095,8302.779084908323,10.959476165404702
0,300.6444764962639,310.4352645154378,1304,62.157106911602995,184,11438.214539137178,8488.775186097468,9.79078801917385
0,297.4163135354084,307.51315914699535,1358,59.33735865343627,192,11426.23310292905,8431.793562689914,10.096845611586996
,301.3652944319702,311.46573948106095,1398,57.16929987378697,240,13699.550121457638,8343.500570752089,10.10044504909076
0,301.59235925578474,311.73541555347083,1437,47.122818838559894,246,11626.64832245064,7085.965691402478,10.143056297686098
,302.33096806741105,311.93777691028185,1386,59.8321985261882,205,12292.540483463135,8685.154992149528,9.606808842870775
0,300.4531348344009,311.1843782781336,1267,67.38023346569108,208,14018.48368174937,8946.59578117197,10.73124344373275
,302.7525598968108,312.37179237107665,1409,53.8128216495106,245,13227.41472988189,7944.443214967881,9.619232474265875
0,301.47732663515603,310.8408911216147,1363,57.84089112161467,193,11219.681642373589,8261.98845905326,9.363564486458673
0,298.72541695923616,309.10713406002736,1340,60.72943173839015,203,12335.054788845191,8521.069884188286,10.381717100791246
,302.8785286831322,312.3214713168678,1397,54.742344197585744,241,13219.120439601282,8000.919574145534,9.442942633735683
0,300.2581983504327,309.9351038457839,1394,61.12933021962165,188,11524.751480674882,8926.43136083164,9.676905495351205
0,303.4840126499116,312.63925355778764,1359,56.87424565159288,193,11021.879593062033,8097.6929911111065,9.15524090787602
0,301.983465175687,311.83470773662475,1457,51.77685684393727,214,11091.44127408356,7899.354270831756,9.851242560937756
0,302.40696824107505,312.31641963560475,1289,57.27794674609747,217,12434.406121388014,7721.685084032387,9.90945139452966
0,300.9015468320217,311.31777476966266,1372,55.09088197022415,211,11640.847029212897,7916.956010281467,10.416227937640937
,299.3422847811857,309.491061484045,1318,61.184550164525355,202,12407.12136546582,8446.716732576468,10.14877670285932
0,301.53811133820994,310.7801956282272,1355,57.762866802925934,195,11274.908887878662,8198.028892377868,9.242084290017258
0,297.7745707361902,309.6889968459009,1499,49.878727979066134,221,11057.027372490023,7830.631154179453,11.914426109710718
0,299.6534416602504,309.4305380915717,1394,66.10901118699309,191,12670.477699201047,9651.595533625707,9.77709643132127
0,300.2255287218518,310.47664506880756,1266,63.021063334028824,181,11424.376441722261,8342.282174060729,10.25111634695577
0,302.8532352023983,312.56744480134904,1278,57.73351093578162,215,12456.412660918268,7721.367689298805,9.71420959895074
0,298.4833199292286,308.111442415959,1307,61.72602742480544,184,11357.274778832272,8446.593174170066,9.628122486730376
0,300.6352186068329,311.86760930341643,1345,57.35912557266834,193,11071.407721132044,8083.665743112033,11.232390696583538
1,297.2810002197175,308.3835007690113,1333,61.7455012084463,205,12705.502544492794,8624.70757437569,11.102500549293808
0,300.5973166106598,311.66725098416214,1397,50.2136911185787,221,11140.539104560808,7348.865944935763,11.06993437350238
,302.4706639808848,312.2041785832288,1402,53.88900973489601,244,13183.530392699899,7914.602412097567,9.733514602343979
0,298.26959358937614,309.26959358937614,1402,49.67925384654291,224,11154.09790768297,7294.612715821212,11.0
0,297.8325913878228,307.3896263165126,1325,61.0,186,11360.910559928909,8467.901913292537,9.557034928689815
0,299.55066579574634,310.47807038460945,1311,55.17395672412993,229,12643.870496936659,7573.412359970957,10.92740458886308
0,298.04695876402474,308.18434707865845,1372,52.80608247195055,218,11511.72597888522,7588.524074499814,10.137388314633696
0,302.8267593596913,311.8000868997106,1344,63.52658556027008,197,12513.785577523626,8939.477564820498,8.973327540019264
,300.94263579985994,310.44263579985994,1284,67.15674443974784,220,14827.972529754115,9031.35518170888,9.5
0,299.61006363126853,310.11878976954284,1393,55.52751590781712,215,11968.84901927894,8101.925075119633,10.508726138274309
0,299.1511645247268,308.89913126665823,1331,53.491275384955514,207,11096.773309135351,7456.284809715826,9.74796674193138
,297.7797045646519,308.50920322210726,1341,61.40230080552681,206,12672.979098062398,8629.078611335955,10.72949865745535
,297.9342405729103,309.31754555500686,1332,62.01601458822072,205,12731.536622076801,8654.334144933797,11.383304982096574
0,301.3942226936951,310.78807143171264,1275,64.80326260882995,184,11927.658650932155,8654.168359701243,9.393848738017567
1,301.68149843423953,310.75231539985606,1350,60.38540848280826,207,12499.77955594131,8537.078641372063,9.070816965616512
0,300.56416549605495,311.5921084577245,1397,50.218111267192675,221,11139.292622651667,7347.063965240178,11.02794296166959
0,298.63234857175456,308.72278428644773,1271,61.571307144079576,214,13211.03243633054,8195.926120915472,10.090435714693191
0,301.69231562147456,310.7502290428734,1370,65.18554741444274,200,13031.892327162508,9343.612014882203,9.0579134213988
0,299.87787158586997,310.28183781495676,1381,59.301668960390806,188,11185.311957969632,8576.230433691246,10.403966229086793
0,302.4970331326407,312.37920883537083,1349,56.92029668673593,194,11042.53755722677,8043.018377791073,9.882175702730146
0,298.27976784061497,308.36499129061906,1363,53.10085896249279,216,11520.048032769186,7579.907103046628,10.085223450004111
0,301.26915862693903,309.4546482765199,1298,65.4092965530398,225,14727.775148768962,8892.385753381668,8.185489649580886
0,303.49447116075675,312.6451923095351,1357,56.82055288392432,194,11023.187259481318,8076.536853246952,9.150721148778363
0,298.0671084529303,309.8381337211017,1496,50.01065675328229,221,11059.4192985269,7835.407730052697,11.771025268171424
,301.9438719422171,311.993806906368,1404,57.074577266980796,243,13812.434657823593,8354.329392664873,10.049934964150873
,300.54074261579825,311.22134137018,1273,67.25360418064867,208,14036.59314126944,8964.817793920889,10.680598754381773
0,300.722775633414,309.71518375560936,1363,54.58817698711325,208,11375.42246126395,7789.006570705365,8.992408122195341
,301.5073235267975,311.18861018257735,1398,61.421080332494434,202,12439.431682113825,8989.730607307734,9.681286655779878
,299.59805161414306,309.9348858729359,1258,72.02328809403872,203,14603.391450734205,9478.846847852365,10.336834258792846
0,301.92985081427963,310.7197187546667,1336,68.30522377858053,192,13101.23582279983,9562.021939494845,8.789867940387087
0,298.5027215919843,308.74644421526705,1412,52.06944730916221,214,11154.334504640841,7684.794650096958,10.243722623282714
,297.60852948021767,308.90786007597467,1327,62.24899589363546,204,12707.467112409999,8654.077281612248,11.299330595757008
0,300.95450279441786,311.07279552893147,1396,57.99090055888357,190,11023.539682594292,8478.733830102694,10.118292734513588
0,301.3055833545594,311.64645667600615,1456,53.06471003311273,207,11003.87573346918,8093.041992896684,10.340873321446745
0,299.1922287581608,308.52331372551754,1374,50.648679738853524,218,11088.55952941242,7287.424383702124,9.3310849673567
0,299.2964472484438,309.07703110752703,1284,62.58997520147153,181,11370.691379599322,8410.707562960588,9.780583859083222
0,298.71235499754994,309.30899071533577,1355,60.83932714355716,188,11450.611023566791,8635.743062099624,10.596635717785825
,300.1749367676849,310.6106907994258,1278,71.43585520344506,198,14146.781939882747,9545.517848118689,10.435754031740908
0,299.0742441474313,309.15389536538663,1347,60.73593024359107,190,11556.799639831974,8571.724297411034,10.079651217955366
,297.97508463678014,308.5953495285913,1438,62.17376017772428,200,12426.437750424375,9357.045601961621,10.62026489181118
0,298.3,309.24957522389866,1340,55.940321542345785,206,11550.078395624229,7849.482442791371,10.94957522389867
,299.65522342046177,310.6533798602988,1256,70.97849179809873,201,14245.231016087826,9335.045185868645,10.998156439837034
,297.49020103488067,308.0907035372073,1329,74.56256272791575,174,13019.676387143654,10375.183295677123,10.600502502326613
0,299.1,309.2939982664794,1369,51.77600640069156,215,11125.599893321807,7411.642205780295,10.193998266479362
,300.62066898335377,311.37631219223175,1305,61.661680857706926,223,13707.63698348162,8375.188117733314,10.755643208877954
0,301.5398129739782,310.5432224431226,1345,55.440665341264335,205,11395.317684709245,7808.957827588474,9.00340946914439
0,300.88218040809755,310.72161377797977,1320,54.539193111010114,229,12527.87494172708,7539.092913491136,9.839433369882212
0,299.4278273352018,309.97355564804803,1386,56.11350655308631,214,12017.075429580915,8144.50248060967,10.54572831284619
0,299.11911056226916,309.79423100369416,1424,49.10576899630583,227,11158.53558970133,7321.7717819024465,10.675120441425056
,297.66997731084615,308.4618650734952,1447,61.010538497600926,203,12386.106375777475,9243.608406602521,10.791887762649049
0,299.73764960677056,310.00947224440085,1325,59.87020403509135,201,12087.785694743317,8308.767136691264,10.27182263763029
,300.5465533211682,310.9672333941592,1291,66.98791346715029,208,13933.48600116726,9058.616758691775,10.42068007299106
0,301.92058873107663,310.37646761354006,1333,56.09118589045654,202,11359.588157952043,7831.225780069716,8.455878882463393
0,302.3678313631299,311.1286745474805,1336,67.31048226816881,197,13294.254848740902,9419.975813434092,8.760843184350659
0,302.09663647716883,311.846548697244,1336,60.58106172480427,213,12941.000969702041,8478.662958306057,9.749912220075124
,297.1010619966247,308.26473203588904,1292,61.903432944478865,199,12346.185478059173,8378.19752955817,11.163670039264291
0,300.4068268575246,311.62932856188456,1281,58.674331970604456,200,11733.540173810556,7869.01372047156,11.222501704359978
0,300.1896921868666,309.8206871875422,1377,54.51030781313344,205,11214.497136552493,7864.514126356953,9.630995000675664
0,298.6388352196049,309.67164380824863,1457,51.37616378146952,216,11114.276278955615,7827.480650361318,11.032808588643707
0,302.77252256849414,311.38168171232945,1418,52.387462507339535,210,11042.704803434412,7773.104137980219,8.609159143835312
0,301.92104326999083,310.780029841373,1389,53.611982095176195,207,11123.651084497858,7801.860591468943,8.85898657138217
0,298.6933591942359,308.8157669797221,1440,51.20291275347333,218,11152.930718660626,7704.810804227495,10.122407785486272
0,301.87326869853814,311.13205243861694,1326,66.96794756138303,203,13618.233334468812,9301.27181586125,9.258783740078796
0,299.0069994622209,309.9069994622209,1372,55.74199677332536,201,11212.022745899123,8012.120756879555,10.899999999999977
0,301.6273736968701,310.9397191307912,1321,54.430140434604375,229,12473.130498171397,7531.274040993338,9.312345433921127
,300.91943038917026,311.2818234746418,1363,54.30826205698101,238,12942.041055178937,7750.392669419649,10.362393085471481
0,298.75940937713466,309.56602200136615,1364,60.59908512252378,187,11350.08381056052,8655.032193307621,10.8066126242315
0,300.7672551652844,311.8,1290,58.620123423235185,199,11715.414649847842,7918.751855076634,11.032744834715643
0,302.68281533668016,312.38464349235244,1476,46.324131654874684,250,11620.974222659192,7162.734859922197,9.701828155672313
0,299.64380343819414,310.77979152535744,1389,50.328023825673434,221,11140.431261404125,7322.325187779769,11.135988087163275
0,300.3231453016148,309.9578225758064,1342,56.84830651451696,200,11394.44104443382,7987.8425325340795,9.6346772741916
0,299.43919860142177,310.6473120879484,1242,64.44193626384534,210,13567.90074486362,8380.079763292893,11.20811348652668
0,302.3422704357515,311.16137082913303,1391,53.179614454306346,207,11050.602896398928,7749.163973835576,8.819100393381499
0,299.1813656316593,310.50201816780833,1366,53.985144082318826,227,12275.343592711197,7723.9792025076185,11.320652536149051
0,299.73709825768833,309.79372853261856,1363,64.51039008946982,201,12987.66870709602,9182.214700488194,10.056630274930228
,302.2149300247145,311.6399506056808,1356,62.1849876514202,201,12549.640695930366,8837.093303641876,9.425020580966324
0,299.2465720996077,310.02617358921566,1365,56.26859169294121,203,11425.43985150569,8046.712051982415,10.779601489607959
0,300.89184551683826,310.4073351721023,1298,62.16113930999668,184,11487.652046921821,8452.799631832417,9.515489655264066
,297.8734925603572,308.8527269792227,1346,61.06229674340335,207,12699.420283057238,8608.428483284324,10.979234418865568
0,302.61289266272667,311.32476538126895,1394,53.133659736518105,207,11043.796492086516,7755.967591066568,8.711872718542281
,299.10926814182346,309.1270940076907,1383,62.546522402398175,199,12440.79352446326,9036.61087563673,10.017825865867257
0,299.7219604190843,310.68178374306257,1479,50.75696254193998,218,11072.950146956042,7862.428266287835,10.959823323978284
0,296.99557073870034,307.8066438919495,1315,61.217717045198576,199,12242.170338036825,8432.604641954505,10.81107315324912
0,299.60056465958803,311.00056465958806,1355,54.96299269581677,211,11615.195156191172,7790.546747301585,11.400000000000034
0,298.6046736494344,309.4338892191472,1374,56.821371266840416,213,12089.896605238626,8166.13855263522,10.829215569712758
0,300.0621992344454,309.82918671770364,1377,54.6378007655546,205,11212.482747904238,7879.950588118229,9.76698748325824
0,300.3099669498908,309.55913597742165,1409,51.91461756387461,228,11843.290745969425,7663.521185566365,9.249169027530842
0,299.16206344017957,310.22412688035917,1383,48.86206344017958,234,11462.55372803146,7078.855660702309,11.062063440179596
0,299.0573347631836,309.05349946380613,1513,48.98024919570922,227,11140.85408364624,7764.227499963871,9.996164700622552
