Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Strain [minNm],Power (W),Temperature Difference (K)
,298.29209791160184,307.7944289244928,1520,30.89766898710905,209,6467.999416114223,4917.110403093428,9.502331012890982
,299.8862868455009,309.43971513412566,1398,42.831434227504374,218,9348.176678911726,6272.692394916854,9.553428288624794
,298.82719411993094,309.21119757879507,1360,45.16199740585188,208,9418.48482486854,6437.624901818449,10.384003458864143
0,298.83731758897034,309.1204705674894,1361,43.31417650689353,208,9016.789029347594,6164.3656821648365,10.28315297851905
0,302.0726453966418,310.008998116194,1451,45.42723451843283,233,10592.906768291865,6907.93646287898,7.936352719552214
1,300.4,310.9933874529305,1612,31.789254611012062,221,7028.35550566433,5359.880285487301,10.593387452930521
1,300.12912391737916,311.52912391737914,1647,30.323520153136187,213,6475.085323935549,5217.366543627144,11.399999999999995
,301.3902708281919,310.6418923568266,1402,46.27094617841329,207,9613.62728139653,6797.977387420849,9.251621528634669
0,302.2864349981431,311.35042041558347,1508,36.78157229313672,210,7750.190204011177,5807.096763144344,9.063985417440403
0,301.99359343216446,310.2067746322192,1449,40.84668629676713,212,8678.028945593473,6201.592988124465,8.213181200054752
,298.7517339605417,309.93728310715676,2258,16.3950865206964,219,3593.2473405400624,3874.1729063495272,11.18554914661507
,302.85757860146884,311.5237275525093,1523,36.11167664332922,213,7704.476422379439,5762.7328127888395,8.666148951040396
0,302.16780706281514,311.0461897071297,1431,46.28304823429621,214,9943.726217009571,6939.257971195099,8.87838264431457
,299.7168352103473,310.80621382758846,1940,22.83265915861079,207,4734.896043733602,4632.348858522654,11.089378617241124
0,301.53789458927275,310.91377184374244,1499,37.37416678349241,208,7771.49241648028,5866.915818339021,9.375877254469716
,303.1655701296763,311.5728384047019,1488,47.68997551264063,237,11359.409099930797,7428.752825416912,8.40726827502554
0,301.98336416805745,311.09428200908593,1542,35.783882308857166,215,7709.976961470116,5780.537964817641,9.110917841028478
,299.0264818709138,308.33162046772844,1542,37.30625799189729,203,7585.410308631756,6027.125575105535,9.305138596814608
,300.5287815914136,310.2643907957068,1656,30.5,223,6803.133724260364,5289.792616217029,9.73560920429322
0,298.3656752042506,308.1135931331769,1548,30.337299182997594,211,6412.067217482757,4906.184318635457,9.747917928926292
,297.06905863951215,307.9267939796341,1576,35.63094136048787,210,7504.552505825562,5883.134865243458,10.857735340121991
0,301.32098876338955,309.93425180036496,1449,41.041437049908765,209,8615.933091321509,6228.453354671475,8.61326303697539
0,301.25829112880314,311.31252713148365,1547,38.95416365205737,214,8336.191021540277,6311.927722736548,10.05423600268051
,300.5057414639768,311.00693902017395,1603,31.725360968301462,213,6759.605028426715,5319.911743049425,10.50119755619712
0,302.6243709116262,310.54468991585725,1448,40.83124628329655,211,8619.404745145219,6193.784836359833,7.920319004231049
0,299.0246664011202,309.23869614286946,1508,39.95844453295993,219,8758.131149172768,6307.7008682137775,10.214029741749263
,302.3090533781224,310.2475136400374,1458,40.50905337812244,212,8588.573684179026,6182.722388915879,7.938460261914981
,300.22148394622576,311.2649854056598,2020,20.814064215096984,220,4555.195216603065,4384.963884581606,11.043501459434008
,302.8048585683672,312.0366104120993,1466,52.22463514052681,247,12957.052135191969,8012.474069931292,9.231751843732129
,301.0454864597459,310.35457204978826,1400,46.12728602489414,208,9623.45363589724,6765.792133806974,9.309085590042326
0,300.50635955856416,310.266459161192,1509,37.4798007947443,207,7772.791284770063,5920.178575474578,9.76009960262787
0,301.06571003045855,309.8216154843413,1454,40.77665736078933,214,8741.247567547434,6212.521606887782,8.755905453882733
,299.23102076647126,309.1385034610785,1867,23.850974618757363,219,5235.2766728546285,4665.344722816758,9.90748269460726
0,300.85937978943497,311.5876392153339,1511,39.22670889948631,213,8374.472113506587,6205.731539131844,10.728259425898964
2,300.58956869126484,309.4521565436759,1381,47.4226677515018,242,11493.609321329193,6861.728129644028,8.862587852411087
,302.0526236792615,310.81269071032756,1700,30.414551548278734,217,6625.93401529975,5417.541795495782,8.760067031066065
,297.51776628954514,308.6720214133421,1332,44.58430865715225,207,9245.87142675709,6220.603616687471,11.15425512379698
,300.4943621476487,310.2471810738244,1660,30.5,225,6892.366132220671,5302.435034213372,9.752818926175637
0,302.273808796806,310.713095601597,1510,39.88779589241425,212,8478.65539676653,6303.2651338510595,8.439286804791003
0,301.56919336078266,310.6865763617953,1555,39.245437183935415,213,8372.080368588615,6388.323300098353,9.117383001012586
,299.91362362094657,309.4785792216223,1531,37.204245211486835,212,7904.444048531687,5963.8112311295745,9.564955600675711
0,299.25280016324194,310.7,1761,26.51159849001183,222,5903.597470075774,4881.996691464033,11.447199836758031
,297.23127434772937,308.0484557607971,1603,35.46872565227062,215,7629.0530618822995,5956.043881466141,10.81718141306767
,299.6,309.7609179365288,1887,23.362605470898078,217,5082.327725337122,4617.847493762341,10.160917936528763
0,300.60539020331237,311.7322491550135,1527,38.90752787166517,214,8326.210964536345,6222.585543566076,11.126858951701161
,297.89570424403286,308.48214989239847,1616,35.28760297282398,218,7699.940880186208,5973.592787549802,10.586445648365583
,300.5570039373815,311.56193483609246,2085,19.230370213635823,230,4421.051967323142,4193.063217128852,11.004930898710981
,299.4760665072241,309.53952909691054,1375,46.107797802067324,209,9648.34130679734,6645.787161986749,10.063462589686413
,297.8341166949132,308.8813968802962,1332,60.39221028602641,209,12591.225303496414,8416.833599234886,11.047280185383041
,302.83971175848535,312.2177261705611,1484,35.83215372880779,203,7276.054668442096,5565.527558290936,9.378014412075744
,302.85976777712415,312.968389694134,1525,34.26838969413397,206,7076.001573874655,5473.889949139663,10.10862191700984
,297.099560255751,307.9368413182293,1555,35.49780875557702,207,7361.241306052116,5780.348984719551,10.837281062478283
,299.8221795516373,310.098781247288,1533,35.48830084782535,205,7296.9531367443815,5699.4673910893,10.276601695650733
,297.77956029292915,308.46502621431705,1462,40.73103670004385,221,9035.375549029852,6236.351455041729,10.685465921387884
,299.93171879943014,309.4737890995726,1398,43.058593997150666,217,9369.705746079955,6305.426031182374,9.542070300142475
,302.8374843473668,311.54998747789347,1509,36.158757200211255,213,7701.073265081425,5712.066763925376,8.712503130526654
0,298.464079593626,308.4186467402408,1570,29.943681625495795,213,6372.311844175076,4906.7820018818275,9.954567146614732
1,300.4,311.3598417895054,1585,32.384742907946276,215,6978.174164949604,5370.404631537892,10.959841789505429
0,301.29252060327934,309.92257255519155,1449,41.04435686120212,209,8615.64475995629,6229.179615680589,8.63005195191217
0,302.78855703953553,310.8203646448069,1478,45.76132661844991,233,10692.704851311251,7084.8358917997075,8.031807605271371
0,302.69813781061174,310.5009310946941,1446,40.89557730020285,211,8629.239155540836,6193.753522691069,7.80279328408242
,297.78523384669165,308.71084118359744,1343,43.741121301258055,210,9209.011407233227,6147.966636823817,10.92560733690579
,300.71869570616144,309.84417390584514,1407,46.30921734091602,216,10015.761679092077,6823.747664067657,9.12547819968371
,300.2642856689122,309.80294115778736,1391,45.7960083833436,209,9607.927304943067,6675.804851544184,9.53865548887518
2,302.48417129820933,311.39895794099107,1628,34.441895487881744,227,7850.083182214925,5873.061504828941,8.914786642781772
1,299.8786755951493,310.732715773321,1745,27.3014583320899,218,5960.992298885323,4967.499508237702,10.854040178171728
,300.39785902980947,311.42532639073585,2048,20.108563880762134,224,4492.389652748756,4298.502664421697,11.027467360926403
,300.52001643515143,311.5363785774104,2068,19.619934259394242,227,4448.890511228346,4238.619612332751,11.016362142258954
0,302.60031331149,310.4591028970216,1446,40.91022427574461,210,8628.890352770219,6195.816066778857,7.858789585531516
0,298.25855539402403,307.6658748182771,1514,30.987800959578326,209,6482.403532277647,4913.923681238601,9.407319424253037
,297.94360886664623,309.06319189391616,1859,25.82194097572598,201,5194.676610656034,5023.825523424661,11.119583027269906
2,300.5178160677247,309.81091966137643,1393,46.20287315132006,216,10007.899498307841,6744.08272857107,9.293103593651715
,300.75012927200476,309.6732842388334,1534,36.93409589385181,207,7649.991147032318,5936.1156520466675,8.923154966828676
,297.51159471937615,307.85313949406117,1611,35.64686050593883,219,7837.2163213817785,6014.017761870704,10.341544774685026
0,303.0946401174165,311.33582503669265,1485,46.05133997064588,230,10615.216765068246,7161.884140563099,8.241184919276133
0,300.74104813209567,309.8003743328913,1402,42.12434491744021,209,8826.110018340632,6178.612673263982,9.059326200795647
,300.73328309685763,310.2367865807374,1365,65.1160670963131,208,13587.339912270449,9310.0796101269,9.50350348387975
,300.31781942252627,309.34709114172364,1375,48.905085170816186,242,11799.545059069764,7035.741142264597,9.0292717191974
,301.98260801758545,310.7413040087927,1451,46.307391462563395,223,10343.751957609758,7038.204544811959,8.758695991207242
0,299.58402081068556,310.7,1914,23.44780750115855,205,4828.372443311993,4698.476530588246,11.115979189314405
0,298.9057337250005,309.69556851700065,1463,38.13475218800025,217,8305.086180794007,5846.861700122225,10.789834792000168
,298.3034680963584,309.0215267818796,1892,24.593063807283222,200,4928.925176947571,4863.531669198547,10.7180586855212
,301.1970017970697,310.26565260575103,1402,49.749206469450804,248,12352.80973616286,7316.18136958536,9.068650808681316
,298.91583406346,309.4430811178315,1342,63.73209660122247,205,13121.328269490527,8965.564920687308,10.527247054371502
0,298.1653046054765,308.61571322383355,1432,37.70551015351589,219,8266.052501367441,5656.382662275919,10.450408618357054
0,302.440342091735,310.4257210372996,1465,45.59882630947631,233,10644.163687587852,6998.793115405408,7.985378945564633
,299.2778775542539,309.11239002411287,1425,41.618585036169264,214,8945.887802858877,6210.840852524394,9.834512469858938
,300.41428889342114,311.6928332993412,1559,32.91424438552475,209,6896.509526548505,5374.51438590942,11.278544405920062
,298.32030724782066,309.00247945498495,1349,44.93837084462676,208,9351.665208374476,6353.6147426873595,10.682172207164296
,302.427371833367,310.932520625018,1465,45.96883470833453,226,10413.39046876352,7056.525898792876,8.505148791651013
2,300.4424045206648,309.6626591322253,1387,47.12721356199435,227,10710.129470056057,6846.4736864524675,9.220254611560538
,303.1216506688802,311.26788938435567,1489,46.105688492515455,234,10826.461899076634,7189.256280626789,8.146238715475477
,298.56459058610153,308.1563610567965,1418,38.11221835407916,198,7552.940016373488,5660.751145203661,9.591770470694943
,299.01618569598526,308.55219168617833,1564,36.71210183328223,218,8001.627890921855,6008.345378140452,9.53600599019308
,300.4955734709826,310.24778673549133,1660,30.5,225,6889.2257764775395,5301.990109652113,9.752213264508686
,301.4275628850182,310.39861967986553,1598,35.50138032013446,219,7761.235987143542,5934.744414737672,8.971056794847359
,297.9317488269884,307.74923709687215,1548,36.60798123181408,223,8176.949238285071,5929.711422008912,9.8174882698838
,300.3973392949978,310.67154462583744,1662,29.993348237494388,216,6498.7613001278405,5221.330096396821,10.274205330839676
,299.6,310.2729834657937,1906,23.328467768947085,210,4915.5650513065175,4656.985409064547,10.672983465793669
0,304.1318567703881,313.2441565096597,1512,35.24132890665073,207,7320.735845294079,5581.005987844254,9.11229973927167
,301.4211978226031,309.60529945565077,1422,46.02603750667735,237,10919.402395200146,6852.645603476877,8.184101633047629
,300.4878768466443,309.87494975378075,1400,46.524648276465314,212,9900.675395736855,6820.157421132666,9.387072907136414
1,299.9789390309693,310.0612250703847,1946,21.849794873307506,227,4961.779877218948,4428.7099894881885,10.08228603941542
,299.608466607128,309.26020287266437,1402,41.84428402173008,221,9249.198552459442,6143.138227933013,9.651736265536371
,300.2574505690758,311.29768233552346,2026,20.67019772369678,221,4542.387829175461,4367.332606776026,11.04023176644764
0,299.0696958848516,310.2960572430401,1707,27.521216460593465,222,6127.64286251994,4910.460361285217,11.226361358188436
,297.9982510665393,307.5637517775655,1587,36.667672828893906,223,8173.579637815281,6088.73758269053,9.565500711026216
,301.1264433594451,309.78980755207397,1420,45.92865286451794,222,10219.064659019305,6830.089923684239,8.663364192628906
,300.9430251634983,310.35930368821306,1399,46.56220889353608,208,9714.128794243315,6821.669765590259,9.416278524714746
,299.55399830392645,308.63860446732485,1548,37.261395532675145,204,7630.256790519949,6041.013049045233,9.084606163398364
0,301.2243169440253,311.37199453307596,1498,39.55846994911393,213,8425.115437732242,6203.261387491114,10.147677589050637
0,297.96134014462046,308.5468514490679,1593,35.82897739110517,215,7700.56776086085,5973.164402093784,10.585511304447428
,300.3638968580277,309.96389685802774,1474,37.89786202184188,204,7732.192991812228,5849.842354434575,9.600000000000023
0,302.36295929469327,310.66852035265333,1496,40.0995283248966,212,8510.292679704287,6280.2570096320915,8.305561057960045
,300.5227232704418,311.53883933676525,2068,19.60910691823281,227,4447.926631789043,4237.292688613023,11.016116066323468
,297.9512615213899,308.51779040994825,1616,35.277120467662286,218,7701.632756519306,5972.348625611394,10.566528888558354
1,300.7,310.1106779585549,2020,19.581138017762196,210,4108.257964788548,4141.473394781168,9.410677958554901
,300.9067689670782,310.8101141269083,1722,28.871940157440637,221,6379.0251043937415,5204.430633355306,9.903345159830025
,300.73099178076296,310.0924931506358,1398,45.99624657531791,209,9632.416734248254,6736.434390447251,9.361501369872814
0,302.30267281985573,310.3369939773767,1446,40.94075150565582,210,8625.875788816487,6203.409275576728,8.034321157520987
,300.61554334819044,309.8822241002784,1400,45.84667230083517,212,9720.404732775107,6726.043273136428,9.266680752087913
,300.1076954974607,311.2025582546553,1684,29.269238743651837,216,6327.630089749718,5160.8694508138105,11.094862757194566
0,297.7359511374755,308.4439790589181,1470,40.69197207855746,218,8894.869981662352,6264.592068018111,10.708027921442557
,301.7268505217803,309.7097532637626,1439,45.36827284633839,231,10518.427670159652,6839.4288814158635,7.982902741982316
0,302.02501696583175,310.83749151708406,1548,39.29691529385051,213,8390.365395749557,6367.47378649319,8.812474551252311
1,300.7,310.78010744059867,2052,19.294239668314844,219,4224.738694664173,4145.228885393463,10.08010744059871
0,297.682071709603,308.6369580493183,1368,43.33857511778283,207,8985.225967973165,6199.779806273704,10.954886339715356
,302.58590544410146,312.8383050859482,1528,34.13830508594822,206,7058.399072419625,5463.775654601437,10.252399641846731
1,300.4,311.6538348116423,1563,32.86248156891875,211,6937.915495480732,5378.847932633322,11.253834811642342
0,298.78445604895035,309.04907845752564,1592,35.5216767253238,216,7690.7310716387665,5921.513364934465,10.264622408575292
,300.2901396307101,309.68135716915424,1513,37.674730523066486,204,7714.01843390163,5970.664719289245,9.391217538444147
,300.2597702906195,309.5239081162478,1407,41.71340990312683,219,9142.348238969904,6148.698186499463,9.26413782562832
,299.7411873008083,311.0470712009238,1552,33.60822693937642,208,7003.903292074478,5462.875837889611,11.30588390011551
,298.9869221683026,309.76315026968547,2220,16.863295145661628,215,3621.4764922371505,3905.3462246170343,10.776228101382847
,301.67199044979225,310.7004916435682,1569,38.83469307609939,214,8333.259966382142,6380.585375443445,9.028501193775966
,300.87320930376984,310.34954883858137,1454,36.880955037989395,200,7403.4184774258365,5609.329221415791,9.476339534811524
,300.23700971500665,311.2529748972478,2060,19.969667210156995,226,4502.176019836928,4288.557820905944,11.015965182241144
0,298.8682430345508,308.9279971423798,1454,41.29300071440504,208,8591.091179452502,6291.026193282564,10.059754107828972
,298.30781021893677,307.8058195088794,1513,31.102909754439676,209,6500.508138677892,4928.595784509869,9.498009289942582
1,301.2117364742948,310.4990608063191,1687,30.457277027668695,227,6919.198287055005,5382.661750308299,9.287324332024326
0,298.4010763191451,308.80396682699444,1598,35.49025215730697,216,7688.424508346331,5938.408852017435,10.402890507849328
,300.5346522218863,310.79010833585295,1616,31.34952111547845,214,6716.325623836249,5302.6502950731565,10.25545611396668
,299.38534704107303,309.1601542404769,1418,41.690231360715366,216,9025.83315999823,6192.416512113402,9.774807199403863
,299.12757809148906,309.3348850964955,1367,45.294519746245165,208,9458.082500178054,6487.409788031751,10.207307005006426
,302.7547226652551,312.13698653199236,1483,35.87748124519727,203,7281.559128713644,5567.420596167412,9.382263866737258
,297.84789505893986,308.9079825098233,1870,25.541461594629098,200,5123.858213081264,5004.094665252818,11.06008745088344
,301.48795977602674,310.57329981335556,1572,35.40613163121394,220,7769.1698936612065,5814.2762967337485,9.085340037328873
0,301.8764298084712,310.98665511317614,1475,40.1512998258829,212,8515.610918421025,6198.847428425039,9.110225304704926
,298.6996564029274,308.97079040151095,1442,42.76391760509944,216,9262.670112611933,6448.202812000961,10.2711339985835
0,300.23835778058856,310.40332634840325,1670,29.59589445147138,219,6478.105324107056,5172.607914282328,10.16496856781471
,301.3170614086321,310.88201524111975,1393,61.88992379440139,222,13673.984903807504,9007.953286862958,9.56495383248759
,299.97941056098847,309.0382341633528,1559,36.8617658366472,208,7659.996974672738,6016.883654183736,9.058823602364305
,298.9509166065507,309.117232942249,1366,56.372574097268696,214,11963.059467212295,8017.537709733486,10.166316335698285
0,302.63072813576036,311.5081704474534,1532,35.83694492916069,215,7713.871757800394,5752.008732038798,8.877442311692997
,300.09744325840455,309.6922287785314,1407,45.19877212754344,211,9554.852655305212,6655.244435906933,9.594785520126806
,301.2962068137053,310.8352391492713,1718,29.299065537612233,220,6448.395291138081,5271.325999716555,9.539032335566013
,299.6889202353615,311.0465002674562,1717,28.519240363740494,213,6102.238522387978,5121.0584075268325,11.357580032094726
0,303.3105582012667,311.9478256174056,1519,35.97080809066384,214,7721.045364522284,5725.2547120167965,8.637267416138883
,299.6,310.1425206763242,1901,23.337165288245057,212,4958.052433077097,4647.01394777193,10.542520676324132
,297.5786634407385,308.64728105868875,1336,43.939746691597605,209,9203.52140144424,6148.990828933962,11.068617617950263
,300.6267804145387,310.0056503454489,1397,45.95282517272447,209,9635.386758185647,6726.706370390847,9.378869930910191
1,300.7,311.30698704022717,2078,19.068434125616918,226,4316.415744999531,4148.184673035462,10.606987040227198
0,299.869585494204,309.74284974219603,1575,35.61062176182,216,7697.2596373175875,5873.691873341928,9.873264247992015
1,300.0198864768849,309.3526859915945,1916,22.02582607564939,216,4789.535822174689,4408.407813663009,9.332799514709595
1,300.7,310.05892961361513,2018,19.60331587987924,209,4099.253752769029,4141.183087244922,9.358929613615137
,297.6121346534421,307.9780336633605,1546,36.30442871285483,205,7445.331002967996,5880.817486984651,10.365899009918426
0,297.93243339771516,309.0489875724295,1937,24.04390757684731,202,4857.053488836624,4823.272707609174,11.11655417471436
,300.58195079853425,309.611242781092,2011,19.597629940344437,203,3991.9788569166712,4122.534257598769,9.029291982557751
0,298.7381406252435,308.8554545991577,1467,40.6009917453014,219,8899.829701929162,6239.935739555734,10.117313973914193
1,300.34034110292885,311.7403411029288,1573,32.48849630502059,210,6820.372618012919,5346.555826361422,11.400000000000025
,298.0852514532958,308.0286135042458,1472,37.398821881116724,203,7597.421162018572,5756.700319388581,9.943362050949997
0,299.9146134506209,309.61910545201346,1495,40.47302873018448,210,8502.52531376395,6331.228962071598,9.704492001392556
,300.1831786340239,309.7831786340239,1468,37.92566482553479,203,7716.679027351587,5832.779492308224,9.600000000000023
0,299.1411594930754,310.6243479196684,1742,26.941159493075435,223,6034.862368490743,4915.646893219345,11.48318842659298
,301.63315285512897,310.8465222841032,1404,46.249593924040234,207,9593.272209866995,6803.880913671605,9.213369428974191
,300.6866836153513,309.70264218411785,1578,36.19735781588216,213,7709.441790927737,5976.767107186527,9.015958568766562
0,299.4331049658693,310.6333985811802,1722,27.582762414673304,223,6165.494677821412,4969.92464427352,11.200293615310871
,300.8453357537874,310.1877797948228,1399,46.04388989741142,209,9629.157931017058,6747.108278557656,9.342444041035412
0,297.3990134818117,308.57035611336744,1346,43.854740121402145,207,9085.195473835434,6176.235508191346,11.171342631555715
,298.4826114595052,309.5590731333154,1924,24.022932145281004,207,4946.946225852327,4812.115918402101,11.076461673810138
,298.28874162209155,308.2483112433137,1578,36.438178703196094,210,7647.540102794529,6020.790955183315,9.959569621222201
,300.8618135950059,310.3788466050066,1371,64.40576697496722,211,13606.41654410088,9243.560443433655,9.517033010000624
2,298.89505754909544,308.2680289258067,1609,35.74008556734845,225,8063.368175859072,6022.346368141456,9.372971376711213
0,303.05382394931655,311.79806397043467,1516,36.1740560401244,213,7728.351593442367,5745.77144058052,8.744240021118125
,297.8712741380671,308.83743243540437,1340,44.95435328673573,207,9339.318476211545,6311.854425844124,10.96615829733723
,301.0992565611993,310.39938046766605,1400,46.149690233833034,208,9621.92118800582,6770.8115155147925,9.30012390646677
2,300.3264644662855,309.85589255619084,1392,46.779393398856406,213,9974.837645182442,6822.668812667534,9.529428089905382
,301.0811978486156,310.3759374685918,1383,62.47033904681504,211,13169.1815321007,9017.054769372564,9.294739619976216
0,300.8234178330221,309.7210413646507,1456,40.75837115720921,214,8757.75543782938,6215.375326493328,8.897623531628597
0,297.72603080461255,308.4397274876911,1470,40.68630331692145,218,8897.708614051582,6264.329386154429,10.713696683078567
1,302.0021551855619,310.79026769994385,1703,30.41567604286516,220,6707.116466526606,5427.032142036075,8.78811251438194
,301.6662823393709,311.30799704694954,1619,31.924567631792282,224,7149.029682224023,5398.407813081172,9.641714707578647
2,300.69031771357106,309.8341069416258,1618,35.09073614615515,226,7956.68388565949,5947.674683988143,9.143789228054747
,300.30386196668985,309.7528964750174,1397,44.919309833449326,212,9546.05508946516,6573.554474320578,9.449034508327522
,301.1260863799585,310.4856775458677,1667,30.46905374235538,217,6621.192324415082,5319.3735451201055,9.359591165909181
,300.5497360493655,309.1112878652152,1516,38.74973604936549,217,8402.599181551677,6135.243422005772,8.561551815849729
,299.3621886705322,310.09179248550436,1789,25.540301965210492,225,5746.567942172361,4774.901370446312,10.72960381497219
,303.32044731983257,311.93635785586605,1519,35.93659423287701,214,7716.035457968413,5717.252802787313,8.615910536033509
,298.5369759389346,308.4616265648909,1498,39.78030542495518,212,8453.65671314164,6225.83263325431,9.924650625956343
,298.3434151627096,308.97689034300805,1341,58.03670487246785,216,12428.886416886298,8133.632125725135,10.633475180298417
,300.7636446264858,309.72545785059435,1415,41.54545179117139,217,9036.534628437978,6157.902265480486,8.961813224108525
,299.6416236748387,308.92392071548386,1587,37.362677164258066,220,8219.813222831614,6210.032634312787,9.28229704064516
,298.57290953016263,308.52151588360437,1492,39.98792172982852,212,8472.338187958994,6234.977036564387,9.948606353441727
,300.41859408346903,309.9847100596207,1394,46.67458698211379,209,9789.871625944688,6818.053003638535,9.566115976151677
,299.47010052296804,309.562354644321,1638,31.908133493791198,226,7200.180027325197,5461.98165780493,10.092254121352907
,301.8833474147519,309.9708790979435,1443,46.28975055017815,235,10899.697836401536,6997.199350750745,8.087531683191628
,296.9413900254586,307.831042519094,1555,35.758609974541365,207,7406.5668445395,5825.753288850819,10.889652493635372
,300.32221897263963,311.35656270239963,2036,20.41112410944153,222,4519.324389470055,4335.5823442891,11.034343729760023
,300.58139710368766,310.29069855184383,1650,30.5,218,6666.728008689771,5270.466699627387,9.709301448156166
,300.88562438223806,310.1156252808009,1377,61.92501123203541,212,13071.51107524936,8907.66914865453,9.230000898562828
,298.25701147182133,307.72035755162284,1516,30.93665392019851,209,6472.19029642134,4912.564547531568,9.463346079801521
,301.2565399675014,309.56413499187533,1413,46.341631728955676,238,11077.844416271791,6857.896075742503,8.307595024373928
0,297.34971050117133,308.6302837397415,1327,44.50856978311795,207,9213.273945105415,6188.034945747757,11.28057323857023
,297.9463599127399,308.196953986911,1591,36.0786779083769,212,7659.403629023562,6009.06665507855,10.250594074171076
0,300.3127003985817,310.17619151230343,1380,45.79682626025289,207,9479.94303587235,6623.160444693344,9.863491113721798
0,301.45192605980105,310.86362353488397,1498,37.4422252026575,207,7773.938937548161,5873.785930023749,9.411697475082917
,302.0229034121723,311.6621564029273,1426,57.98921798536354,239,13778.746716964522,8642.654602356115,9.639252990754972
0,301.6116460312857,310.71396518147463,1556,39.213940041304156,213,8368.733454823798,6389.788207961038,9.10231915018894
,300.9754718653733,312.07334913605234,1546,33.373349136052326,208,6954.888454146871,5404.299057839373,11.097877270679039
0,297.98838879262365,309.0883887926236,1876,25.359280987203096,200,5084.049138740984,4981.684493964381,11.099999999999966
,299.0619919512787,309.3078790387618,1365,45.26558468438766,208,9449.436703695033,6476.5397056148895,10.245887087483093
0,301.6138097267606,311.08397946136813,1558,38.979557837625755,214,8341.625377251912,6360.5764610627675,9.470169734607554
,300.66966026505963,310.04138355421634,1398,45.97069177710817,209,9634.1646824458,6730.709158771772,9.37172328915671
0,301.49600665716576,310.6393591336553,1552,39.299736996296375,213,8377.850313867319,6385.797857616121,9.143352476489564
0,300.9991994706757,311.4790860545656,1539,38.935657105048264,214,8332.23062048033,6276.473931145437,10.479886583889868
,297.77042213869146,308.7760561747553,1337,44.695774472952095,207,9279.177412518087,6262.478163573678,11.005634036063844
,300.24621390091664,311.37051583232045,1531,38.626691893294826,215,8304.873011298174,6194.0663069538605,11.124301931403826
2,298.6841883175662,308.08407917064284,1608,35.81635741705052,225,8075.899192107182,6031.117219835257,9.39989085307665
1,302.1550896521659,310.8466119771137,1707,30.40762686041232,219,6666.081734382019,5435.61716424667,8.691522324947838
0,299.02147125277617,310.1465608836062,1696,27.714114988895236,222,6147.125613878419,4910.1674571288395,11.125089630830008
,298.99760014330076,308.5330065995363,1564,36.70190975600366,218,8003.6405264173945,6009.267661133522,9.535406456235517
,301.4642085321804,310.4330443787149,1599,35.46695562128508,219,7763.797851022429,5932.665872627861,8.968835846534494
,298.6732627095287,309.1478140568647,1357,45.09408648949794,208,9398.193043061985,6412.112695851605,10.474551347336053
,302.05830058921396,310.53947691494534,1445,48.36731949691564,239,11623.457250004454,7325.984398161062,8.481176325731365
,303.7336094201718,312.8114792268957,1572,33.54028730132869,209,7001.1672573191,5503.159238704226,9.077869806723928
,300.00839258343404,311.07126598494,1986,21.66642966626397,215,4631.075113698999,4489.423873249833,11.062873401505978
1,300.90559260022087,310.3862709579761,1681,30.47338986314627,229,7001.34152231968,5365.476271999032,9.48067835775523
,300.35460898906797,309.9390064207628,1394,46.68829807377116,209,9799.112901721759,6817.611727627787,9.584397431694839
,297.8988765398109,308.04555667819903,1506,36.9244130104277,206,7617.447993631231,5811.34474966019,10.146680138388149
,303.9638955387628,313.31840859641744,1526,34.50938248110817,208,7170.857007618247,5509.65777725973,9.354513057654659
0,301.02103930822244,309.8111956136297,1449,41.072201096592565,209,8612.895141711484,6236.105468230976,8.790156305407267
,301.07043583319233,310.7866313540433,1643,31.254240312341416,229,7143.369140415328,5369.557046343834,9.716195520850965
0,297.39748730288835,308.30167513140776,1473,40.53266506245121,221,8992.673456276347,6254.8225199646,10.904187828519419
1,300.5200221754479,311.2909594896543,2059,19.636272918622243,230,4528.81498288251,4219.858660669173,10.770937314206408
0,299.0451997504556,310.14519975045556,1906,24.00891142997344,203,4882.374380954729,4790.165667643458,11.099999999999966
,298.4096899215299,308.82113028207993,1449,42.25881470201987,218,9202.057764242383,6405.252679116535,10.411440360550053
,298.4521158368685,308.0521158368685,1417,38.19198217894331,198,7568.073944149633,5669.337836090497,9.600000000000023
0,298.7755212477198,308.8942402935811,1453,41.34463772474631,207,8599.045319334738,6290.731064127356,10.118719045861326
,299.6,310.23001791758617,1904,23.331332138827587,211,4929.557498172762,4653.701489545355,10.63001791758616
,299.1115910631626,309.7512770416036,2204,17.0770132511359,214,3650.435295528914,3922.321839684656,10.639685978440953
,302.11147944497054,310.8762451791395,1462,49.30368425465818,227,11159.958644570495,7502.705019906666,8.764765734169004
1,302.0538329913146,310.9535145671055,1708,30.250159212104546,217,6588.327018454551,5411.069033401567,8.899681575790874
0,298.56229368789036,308.78246153082245,1468,40.587720278331346,219,8911.810518736374,6242.006866310988,10.220167842932078
,300.84247046480937,309.57960775171057,1390,47.45631379863151,244,11624.681454991225,6908.680331705878,8.737137286901243
,299.3953668263979,308.9953668263979,1445,38.046866642092624,201,7649.048413712315,5758.396710332981,9.600000000000023
1,300.4,311.2090164719729,1596,32.13965176695601,218,6998.827806869207,5366.073019993222,10.809016471972955
,301.819143607419,311.2481864270481,1468,36.37645674270985,201,7342.153465692827,5588.2595829786105,9.429042819629064
