Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Strain [minNm],Power (W),Temperature Difference (K)
,300.37988792599765,310.2022837189985,1420,61.59286865799847,208,12861.686796809598,9158.453758333104,9.822395793000892
,301.1353769591199,310.75487434696004,1333,65.54187608839997,70,4612.241860935323,9150.27941706747,9.619497387840067
,298.0841214917249,308.7151231426779,1440,60.829994496823346,205,12456.693965366389,9162.28261569712,10.631001650953
,300.846963998329,312.2669353380678,1457,59.46005732052236,91,5415.851227323464,9071.38448541338,11.41997133973879
0,296.35483356304763,307.0003521326137,2241,14.769771664493828,136,2011.4490782888179,3465.5146302925423,10.645518569566145
0,299.3268294727277,308.8463410545446,1308,67.65608427270048,123,8304.210103637064,9245.078109520464,9.519511581816923
,298.75255666279065,309.3142940293757,2649,11.223474733170072,79,885.2435205960874,3109.8182144038465,10.56173736658504
0,300.0410874275086,309.1607815885218,1413,63.92173308759185,129,8293.050077046148,9448.222889247047,9.119694161013207
0,298.5697180676103,309.05871137590276,1299,67.79634914302281,193,13074.314258981813,9204.418517247062,10.488993308292462
0,297.74287770173,308.40648789952814,1368,62.99619360754917,55,3450.110500179313,9017.040052517157,10.66361019779817
,302.91211089995585,311.93633269986753,1262,70.57491492463569,120,8490.610444745498,9332.213973190319,9.024221799911668
,299.6829675382607,309.81788980529404,1269,69.70187471488488,100,6978.024405325665,9266.670415516932,10.134922267033295
0,302.07680438142546,311.391000912797,1401,62.4159780928727,164,10235.254919248386,9118.66809682481,9.314196531371497
0,300.32962848914127,310.8055572662881,1287,69.50989669183711,157,10885.858842780215,9342.911850435292,10.475928777146773
0,299.75043767208274,309.31445914032497,2828,5.703699444608611,37,172.81491277400195,1675.9337807888833,9.564021468242226
0,298.9,309.97140893210275,2762,7.92719774075603,142,1126.6180054712902,2284.490263790824,11.071408932102788
,297.37461537824936,308.1841346114058,1383,62.52592948532272,98,6170.354615874802,9055.735283095291,10.809519233156475
,301.15477575128426,310.43452242487155,2636,12.069044849743147,19,236.602998507278,3332.6998128579016,9.279746673587299
,301.6401019033841,310.62284258523084,2663,11.891370340923368,118,1407.6468327185923,3316.8324633106427,8.982740681846737
0,302.76977290511326,311.706778795306,1330,70.55084947761931,51,3608.1423717270745,9825.048707566168,8.93700589019277
,301.4536747290504,310.41484115540874,2405,13.742579422295632,193,2669.568279683908,3460.42229088962,8.961166426358362
,303.556144390611,312.9430309629853,1269,68.97377314474863,159,11004.139057080958,9166.275266892013,9.386886572374314
0,297.8741107851838,308.7467948231468,1284,69.83753097499884,151,10606.690796204575,9393.9183949147,10.872684037962992
,301.5695288532562,310.30951922431257,2394,13.795240387843734,197,2729.759763305388,3457.8370260559354,8.739990371056333
,302.81786850007654,311.6536055002297,1269,69.79741512563162,118,8267.585805431178,9275.16844873477,8.835737000153102
,303.40771885053175,312.6260313409573,2668,11.0886876627657,24,280.2483834446675,3095.3906072468108,9.218312490425534
0,300.5119354298429,310.25372755654445,1415,62.20747323534044,207,12877.80348359292,9220.008528580132,9.741792126701576
,301.59296452621066,310.80418754676316,1289,68.16783924563155,113,7713.564812750372,9204.040066432766,9.21122302055254
,303.0439886951456,312.06907549338035,2642,10.731966085436678,2,33.659894998761374,2954.2540471940824,9.025086798234776
0,302.28401114441095,310.7989161828069,1281,68.1340558781287,114,7800.509077042857,9143.22307298533,8.514905038396005
,299.27677172147173,309.00839863313183,1261,69.33805792392465,118,8208.736628759336,9159.44908309156,9.73162691166011
0,301.2746805776275,311.62324996388224,1407,63.19951407951021,88,5573.5389396431765,9280.318314966371,10.348569386254777
0,299.3820589070663,309.2456863549528,1378,64.33686291835983,16,1039.767629516067,9264.08373372335,9.863627447886437
,299.65211495776646,310.41649984145613,1264,72.60100095126339,196,14263.221825834591,9603.277293200197,10.764384883689676
0,299.4632578251229,310.76620400848356,1399,61.62495744143445,91,5654.285786020432,9026.43162258358,11.302946183360637
,303.09507262520657,312.2724765600251,2540,12.69350983704632,9,122.31366047233809,3373.856180114078,9.177403934818528
1,303.60397112075725,312.7682310339422,2659,11.4,27,316.77184948456284,3174.5176788259196,9.164259913184967
0,301.13359829845496,311.1087695511079,1352,65.95842704580198,63,4197.2250343641,9343.920749917614,9.975171252652974
1,300.66493965861724,310.0685979645746,2671,11.013719592914923,79,870.5426701500379,3080.6566317788024,9.403658305957375
,302.74532283425685,311.4359685027705,1274,69.1989133826188,116,8095.906487268772,9231.256095494988,8.690645668513628
,301.13008480536206,310.364599421594,2585,12.490267052270644,78,986.4905197759601,3378.7583494364308,9.234514616231982
,300.7,310.33541474253167,1399,62.930242005695426,208,13131.333492626942,9216.667781822065,9.635414742531681
1,298.0128084690185,308.49501624830395,1383,62.590405710085804,115,7228.242386013116,9045.62468276889,10.482207779285392
0,298.47410813180403,308.8580360439347,1342,67.45088879147228,190,12817.43776883165,9471.098847120167,10.383927912130646
0,297.7440457683444,308.43240884684326,2878,4.047090769624718,94,388.9458118132406,1219.856396735588,10.688363078498874
0,300.8602429562317,309.7495496247915,1372,65.22726221149424,124,8119.849879941766,9350.608600475205,8.889306668559836
0,300.5093644646641,310.251727916961,1415,62.2130436598944,207,12877.278578202257,9220.775567254519,9.742363452296853
0,300.0034093111771,310.5080971140456,1366,63.630609542680304,83,5281.065296717759,9057.820745168561,10.504687802868498
1,298.4949147745827,308.95310606555387,1402,61.94971119867233,117,7285.200252157023,9084.440091928822,10.458191290971193
,301.12324493984863,310.20270411654053,1300,66.2767550601514,75,4984.304419137325,9025.509307166512,9.079459176691907
0,302.45583891089876,311.46109132157295,1326,71.1241202496631,50,3607.8147884287637,9879.012454763288,9.005252410674167
0,298.7911436361577,309.91415208534346,2251,14.65576342279907,90,1338.478906394882,3432.614986338708,11.123008449185763
,301.70966037464837,310.67513429395217,1348,66.66601109511252,199,13304.446438037972,9413.108943153098,8.965473919303808
,298.83048695031005,308.2,1359,64.0692130854069,32,2060.337848395442,9119.51080651037,9.36951304968992
,298.97961148282604,309.2609259326789,1319,71.22604937821407,153,10911.289375682427,9846.983674156636,10.281314449852866
0,299.756014577456,309.66578911579916,1412,63.84530174884522,199,12723.469642897277,9445.53493140619,9.909774538343106
1,302.7551226016314,310.6653678048942,2681,10.606096747960748,80,854.8073412989941,2978.116995212437,7.910245203262785
1,296.9362594552311,307.5534774751284,1354,66.74469910943513,22,1488.9367253229261,9458.033436629008,10.61721801989727
1,299.96603398009273,310.12110481850135,1296,68.45688385480108,111,7598.71410788292,9292.380241393477,10.155070838408648
0,302.3245631574049,311.30174737038044,1334,66.92106841664393,202,13536.167386949308,9350.302074276964,8.977184212975573
,296.79175750415675,307.65897367054623,1319,68.17979261009502,23,1592.2535502698383,9419.665247946898,10.867216166389529
0,301.2551625922493,311.16730050737925,1352,66.14302467711929,63,4165.663341790092,9363.916567114431,9.912137915129993
,298.41773097149917,308.6385560727722,2666,10.907834109158284,85,931.7397414894551,3043.731825730559,10.220825101273045
0,302.32713813950795,311.29144744196816,1334,66.94424325557162,202,13521.770662011004,9354.448505319757,8.964309302460189
,302.34204376879893,311.58124072839433,1303,68.94229878058131,139,9610.233448223084,9404.639387816389,9.23919695959539
0,300.5873574952247,309.4377675684269,2846,5.107061425842666,160,889.9980465941412,1519.2490859231068,8.850410073202248
,302.5703498844656,312.06226348931983,1289,68.42183151359107,0,0.0,9237.55933256623,9.491913604854249
,301.47973433477387,310.4020265665226,2638,12.004053133045229,20,251.09615133091415,3317.2299642956027,8.922292231748733
,303.18296515295685,312.37565474477543,2535,12.731723979546443,9,115.1676158248151,3377.029588200342,9.19268959181858
,302.6033045332005,312.1524783999004,1262,70.45492395552512,232,16358.47721750647,9312.851116021062,9.549173866699869
,296.7718987452714,307.966835461066,1324,69.27329116212225,26,1810.381269847198,9605.992147365027,11.194936715794615
0,299.9274350931143,309.40782969417364,1307,70.30779853066709,45,3235.779292123591,9625.308669885559,9.480394601059308
,301.33954829362426,310.87127983473124,1377,63.236536917785955,91,5811.806903358297,9119.53750229168,9.531731541107032
,298.78968838875926,309.13871577153293,1296,68.20084355780997,194,13252.835870920027,9248.026783214902,10.349027382773643
0,298.4748197818686,308.39664221824694,1429,62.45275705464841,19,1244.865233308326,9347.5221109662,9.921822436378378
,301.6557639714093,310.9908623166554,2753,8.22066562616319,13,106.94178706351954,2369.2659693195374,9.335098345246106
,302.87521272379803,312.0613474708867,1284,69.62230439772902,126,8748.376257951677,9333.90821882001,9.186134747088655
0,301.75625792738384,310.8817203031332,1452,59.671053951362886,150,8977.52082826831,9078.956584029089,9.125462375749317
1,298.59595371467225,309.8608192550785,1295,68.67026891918744,109,7549.671518670811,9312.926572143379,11.264865540406296
,298.5158934566032,308.2,1303,66.19271916792857,41,2749.7694898541454,9036.911577338537,9.684106543396815
,299.9283330975485,308.90336050499,2340,14.114781447822308,187,2642.6654657471177,3458.19496858239,8.975027407441546
,301.43561108651636,310.71574824006274,1378,62.66985063756909,183,11463.076215819112,9029.48893420948,9.28013715354637
,298.1255734129698,307.7507764443577,2310,14.321655509987073,171,2443.445743882449,3463.4933153731645,9.625203031387947
,299.9770945462674,310.5372065457565,1273,71.87676072546135,197,14190.844228909888,9567.37473454918,10.560111999489093
0,300.9793059762589,309.684135185077,2839,5.3310319864336595,177,1005.3876794106217,1582.7887027172396,8.7048292088181
,301.46903684529985,310.77677763397486,1349,65.97290723963738,206,13626.18703537926,9319.347111045487,9.30774078867502
,302.23414805269067,311.4893309260441,1344,64.51646737184716,176,11332.764964651542,9060.967615022497,9.255182873353418
,299.20579207786244,309.932147046593,1284,71.87364503126945,149,10762.19753217315,9665.202915946618,10.726354968730567
,298.1942199607965,308.8456436615962,1313,71.94857629920025,150,10827.312804005027,9898.213167673526,10.651423700799759
,299.5334993896522,308.751345919097,1442,62.889730816180595,134,8452.97904238726,9502.83474808133,9.217846529444795
,301.4848792491035,310.6830241501793,1361,64.53181664121497,90,5855.40910015271,9199.48850246196,9.198144901075736
,302.3416103971029,310.97252253981316,1338,67.52100230196274,194,13130.47431420932,9466.814053827447,8.630912142710251
,302.00148561225075,309.72228418376125,1387,62.64800357122374,142,8905.690814090656,9099.093004221306,7.720798571510493
1,300.8981464025524,310.62738466355097,2692,10.23301312263516,75,773.2547959225307,2884.651032241504,9.72923826099856
,301.7666114590135,310.9999585942601,1343,66.2332850266368,206,13643.13018994758,9316.26792178225,9.233347135246602
0,298.96772087621866,310.16772087621865,1311,69.7691303327351,1,103.20856052117162,9519.267705308632,11.200000000000014
1,303.65706645789805,312.34346833681536,2661,11.4,51,589.1509290171448,3177.053098426664,8.686401878917291
,300.36812096884574,310.49203024221146,1284,71.4944348097123,194,13869.920353084188,9599.129655296883,10.123909273365701
,300.4890811018096,310.56681082635714,1392,62.689953188046104,169,10606.554352135774,9089.577776776874,10.077729724547597
0,301.0101617601492,310.17144258778126,1334,69.6847573597762,188,13075.484529284178,9738.557459271084,9.16128082763207
,298.3481340572665,309.01095880224926,1309,71.9371752550173,150,10817.405296610028,9862.75987496432,10.662824744982727
0,299.9665053332932,311.16650533329323,1233,74.53256389724451,2,191.48574061183783,9593.584673598722,11.200000000000037
0,298.49978670244536,308.67487284184244,1328,73.45031994633193,177,13005.19402766847,10220.427243036267,10.175086139397056
,298.0219057019508,308.8247543843935,1387,66.9066304748937,23,1606.719083442289,9703.223971907786,10.802848682442677
0,300.5163375771893,310.28002592056066,1306,67.8199740794393,198,13442.49497598528,9271.137233197263,9.76368834337141
,299.2142171139343,309.50079393001437,1267,69.5915804973963,100,7019.977568302881,9238.889817832194,10.28657681608009
0,299.71235536313725,309.563749608947,1359,65.02192223465501,15,970.4053737411799,9235.54048207857,9.851394245809727
,299.99794857071083,309.5489742853554,1350,70.57214678252933,169,11880.666916508126,9970.415449302212,9.551025714644599
,298.0234064278466,308.68297987356584,1441,60.734755180935885,205,12447.441465827922,9157.92871140916,10.65957344571924
0,300.7131229055906,311.10690060533136,1294,69.23438547204721,153,10571.629683287661,9349.38048957596,10.393777699740811
,295.884410917121,306.44771910496166,1250,74.7333603150233,90,6723.577569915818,9769.127776004163,10.563308187840716
0,299.88031650977183,309.4606330195437,2526,13.126772169923951,176,2311.470409184316,3472.362006775833,9.580316509771855
,300.6982182179328,309.9982182179328,1377,65.13556223993385,178,11569.649889897884,9373.97235882139,9.300000000000011
0,300.5271223005295,310.27651592894966,1411,62.47175334651373,207,12918.798104854897,9228.409316544821,9.749393628420115
1,302.9432894277175,311.9243859036233,2695,10.159546696799689,8,94.27907941971415,2865.9837352760337,8.981096475905849
,302.77397708062193,312.2531587451195,1265,70.3022258127267,232,16350.048574272063,9316.694864124627,9.479181664497546
,301.1704154434274,310.4588399608203,1389,62.05658571292574,185,11506.3528298257,9019.034804525543,9.288424517392905
,298.5549299348217,308.2,1310,65.92922293995346,40,2664.221047838223,9047.160940643673,9.645070065178283
,300.38158208502256,310.3609336359408,1306,70.49271090937282,155,10948.517087365368,9646.923599643551,9.97935155091823
,301.6959671858975,310.6686904404223,1348,66.64748501621422,199,13308.216092352932,9411.945252685144,8.972723254524883
0,300.3378036644285,311.53780366442857,1204,76.30337132265923,2,224.3028008021848,9621.212022127924,11.200000000000044
0,300.0516869821571,310.622756582623,1372,63.356030288981685,83,5286.946120514008,9058.364540927578,10.571069600465965
1,301.32543330229066,310.5526609141881,1317,66.16924486933324,73,4890.103611015942,9134.626213470772,9.227227611897387
0,298.68233177655463,309.5913426335912,2196,15.009364347664349,100,1496.3939969672713,3437.290601162816,10.909010857036593
,300.7426844393874,310.0426844393874,1389,63.41620167702072,183,11568.404835697154,9212.52868303075,9.300000000000011
0,302.3440754943441,311.22369802262347,1335,67.09667944909718,200,13427.07391112196,9381.722315802399,8.879622528279333
0,300.5957947441782,310.43390272333494,2698,10.554270425011914,131,1374.5040542608483,2978.0758641850266,9.83810797915675
1,302.8162278518628,311.740569629657,1280,69.71955952602008,125,8736.236535938498,9333.031997894615,8.924341777794188
0,301.4694814993723,310.8788718072577,2761,7.9600911914868355,16,126.31263447599406,2301.248569778917,9.40939030788543
1,298.58891880282073,308.2,1390,63.716655448942234,25,1638.1759465966106,9279.420299957845,9.611081197179287
,301.87586501782414,310.3137975267362,2819,5.98966254456034,207,1218.0764619545482,1766.151090029118,8.437932508912048
,300.0041002615336,309.74269445757926,1356,67.30816781671722,200,13460.39883442201,9554.489870139028,9.738594196045607
,300.1846674832102,310.61430506519235,1278,71.41416960884591,198,14144.61477052505,9544.442834187896,10.42963758198217
,297.8714028673224,308.43533714837827,1263,68.80145714113179,106,7345.661229446178,9100.48777727304,10.56393428105587
,302.1062058520543,311.253620080365,2734,8.858791623743585,8,69.17974273611486,2534.2554084805415,9.147414228310716
0,302.5484620491068,311.6030759017865,1402,62.42843549555601,161,10009.257114369786,9139.93865574081,9.054613852679749
0,300.24898828896477,310.6882765399128,1347,66.07501775663636,18,1217.9570109507015,9313.654052600867,10.439288250948032
0,298.9,309.6495802531986,2799,6.698397330394801,142,953.4741762208673,1949.7699107315807,10.749580253198667
,298.8565941036572,309.12407923134793,1422,62.04171624103087,203,12574.41273281615,9217.67697094589,10.267485127690746
1,303.69737425820387,312.0210059343692,2662,11.4,69,795.9299445857472,3178.977884904373,8.323631676165366
1,297.27228356137397,308.1029736501392,1312,66.2059096709389,109,7237.694968657756,9070.590444156442,10.830690088765213
,300.62022995356887,309.7835249613074,1291,66.77977004643111,75,5036.324552301751,9031.593339680849,9.163295007738533
,301.4220544583405,310.35493458432927,1322,65.95261846330604,115,7603.719093363,9112.238315547855,8.932880125988827
,301.470632528615,310.38153686090817,1320,66.037051775926,115,7609.834147113983,9113.518928289508,8.910904332293219
,302.93905682383127,311.9117118575094,1400,61.931214321225156,167,10333.464945345191,9054.473609657287,8.97265503367811
,301.48585499448683,310.6828290011026,1361,64.54137894597108,90,5855.351726324174,9200.339660342534,9.196974006615804
,302.07016611103796,310.5059667777924,1335,66.27016611103792,77,5127.297939414513,9268.373228849503,8.435800666754464
0,301.0130037822068,311.044993696322,1293,67.69700882514911,12,832.8673105369817,9170.000181804782,10.031989914115272
0,299.79296366664863,309.63827749274026,2745,8.4824233115993,16,137.58989613062064,2437.550454908784,9.845313826091656
0,296.1481669645221,306.4948466871856,2302,14.411298120201225,152,2193.279503110934,3470.5603716300043,10.346679722663495
0,302.2964823313702,311.6584587731971,1346,66.27336392932708,143,9497.982398711067,9303.590738566349,9.361976441826917
0,300.97844006880666,309.8883738192025,2835,5.460044166402757,194,1080.081685703754,1620.1757413833525,8.90993375039586
,298.70094744429457,310.1000728803304,1401,69.69929549013992,64,4461.014559692562,10232.985326758591,11.399125436035789
0,303.0572726442797,312.03498312502353,1339,68.87956216353588,53,3697.7821764295977,9660.341298786994,8.977710480743855
1,303.334884578093,311.7676538224228,2663,11.353530764484566,71,816.7554161358715,3167.2602151201045,8.432769244329823
,298.29285175261924,308.7254971135039,2685,10.44797381431918,93,963.893381875401,2937.236590668647,10.432645360884653
1,300.9290901942804,309.54303006476016,1316,66.44793225972823,112,7489.16102678663,9138.035832228452,8.613939870479742
,302.00974461954536,310.9983958577272,2607,12.22162809545451,17,210.55554615000685,3334.6698151571063,8.988651238181788
,300.89142840682604,310.4608571593174,2635,12.121714318634794,18,224.85770694444074,3345.2366213776336,9.569428752491362
,303.5098046054946,312.7330808363347,2658,11.423276230840106,25,293.8105193190384,3179.84285024091,9.223276230840094
,300.15706207218284,310.21208169786024,1388,68.61654358735123,69,4790.768518500481,9977.383099180019,10.055019625677392
1,300.07415754993133,310.80078665246225,1249,73.22584245006868,206,15104.094508014901,9576.24520885578,10.726629102530916
0,299.2585642547891,308.5411606939402,2531,13.10165715587827,177,2317.367984480534,3470.131792626634,9.282596439151083
,301.03774840808984,311.7263795104121,1426,60.92273779535547,91,5569.210095369553,9090.034785455577,10.688631102322251
0,297.06643875853433,307.6230199519602,2722,9.252962959544636,17,165.68495714031977,2637.744139274231,10.556581193425838
1,303.56169426233504,312.27661147532996,2682,10.662369399120193,68,729.9203027552007,2993.745446416653,8.71491721299492
,300.9727277020009,311.91060484433075,1437,60.424245715340284,91,5516.944284458396,9083.678628372121,10.937877142329837
,297.9051380451401,308.75256902257007,1388,62.017165141453006,62,3893.8406848627064,9011.110778544948,10.847430977429946
,299.3632961536551,310.12964716598185,1278,71.77246072967007,198,14194.89177296204,9587.6884116882,10.766351012326762
,302.85419769120244,312.1252264825165,2694,10.192510547661072,22,233.75260606100383,2868.152812919062,9.27102879131404
,300.09745291264903,309.34787742720755,1282,67.30254708735094,75,5090.388411283543,9037.916396849043,9.250424514558512
0,302.48225924447803,311.4754706759329,1432,60.38870377760999,168,10135.242719695425,9050.071827633596,8.993211431454894
0,295.7843706893538,306.2555070324696,2276,14.564475499219439,149,2178.7659464489584,3470.610498810069,10.471136343115795
1,301.5851045934727,311.63180752641,1256,71.7148954065273,221,15876.188447264549,9432.556218611458,10.04670293293729
0,299.14207492466073,310.3736471301409,1383,62.23163625341858,91,5720.645741954814,9016.733763116064,11.231572205480154
0,299.06418708766387,309.6865032986889,1341,64.32933199842081,86,5568.093793560542,9024.102637494649,10.62231621102501
0,298.9,309.3774781172407,2829,5.659461902191715,142,807.0832270754898,1666.7680249886682,10.477478117240725
0,299.5903036807181,309.8752849018487,2813,6.23003755773874,62,294.9468140298235,1824.0002047383073,10.284981221130623
,301.42952069996824,310.7352396500159,1326,66.00525597518276,1,119.63861180395475,9166.850426647798,9.30571895004766
,302.01031467608783,309.85472014131756,1393,62.33898633692574,143,8919.305230527443,9091.461542337312,7.844405465229692
1,296.8310523678148,307.9424482258857,1260,68.97720828385829,105,7266.059545714936,9105.30134987317,11.111395858070875
0,297.84669677918913,308.82374050789787,2176,15.156551016826816,108,1637.9307323215332,3453.878570870688,10.977043728708717
,302.70937487222426,312.1368747700036,1274,69.8112490289041,228,15985.239903450192,9315.884401856883,9.427499897779374
1,299.35037372804607,309.016791242682,1381,62.859940291013785,116,7323.204438260358,9072.202288659873,9.666417514635972
0,300.5088596569677,309.2929257007476,1304,67.66105778830742,77,5245.1013626001195,9241.167996973742,8.784066043779912
,299.89541064384736,310.57816425753896,1374,67.0700965835358,65,4370.546496389525,9659.024341546388,10.68275361369159
,302.38146343446266,311.7449091941216,1351,69.46501297226834,54,3793.4368412420863,9828.632479852895,9.363445759658964
0,298.100481018452,308.76326582643276,1273,69.11716454065358,189,13109.14207551934,9213.343504620103,10.66278480798072
0,298.40794818966657,309.3926332058263,1388,64.74462025324294,0,0.0,9407.914999020111,10.98468501615976
,298.90716393404534,309.6333530051089,1320,67.6626932605667,20,1390.3027497631408,9358.165028667945,10.726189071063617
0,300.29148028119533,310.6090810149387,1343,66.4319510852375,0,0.0,9332.116150362315,10.31760073374331
0,298.9,309.5139429986505,2814,6.18050963121099,142,880.5013332739676,1808.6993576505597,10.61394299865053
1,299.5985241082635,309.09950803608785,1371,63.42391842787169,116,7349.290307017159,9082.550327219687,9.50098392782432
,300.05887459758367,310.8484208640714,1259,71.81045373351232,149,10707.284294422205,9468.699899196194,10.789546266487692
,297.3968617929002,308.9824004134628,1330,70.56227744785666,28,2037.0866153745465,9833.821865489783,11.58553862056264
0,301.8777789262241,311.46707874225604,1347,67.08847911019218,59,4004.0136935988485,9466.32922472405,9.589299816031936
,298.53249487365457,309.7130154933902,1378,62.461041239471214,93,5843.5010252690845,9018.263691017346,11.180520619735592
,301.7377206082874,310.8344301520719,1320,68.86936883411572,194,13360.657553818452,9513.28632418872,9.096709543784435
,302.13766916224625,311.47203551631264,1304,68.9612542096585,95,6556.160688048822,9403.928034995282,9.334366354066393
0,299.4050923726934,309.9241440933689,1344,65.99964902392891,4,330.2599154723589,9278.312995091695,10.51905172067552
,301.25542268598286,311.0120141405079,1306,69.02791515695253,201,13906.14229036468,9426.149708008006,9.756591454525052
,303.0980980016239,312.1428609113053,2632,10.894294004871707,3,35.90297170368177,2986.107485105245,9.044762909681445
,298.615260854311,308.2,1321,65.52198923340102,38,2532.0058377775285,9063.001342764903,9.584739145689033
0,298.3216444098128,308.7496285491653,1330,66.90512624798947,156,10462.296703676117,9295.928853034899,10.427984139352553
,298.3532351696632,309.5262866350658,1379,62.44610293080527,94,5879.352966067363,9020.49521635758,11.173051465402615
,301.42016261986043,310.6959674760279,1366,63.89759367463266,91,5859.214437952204,9143.035179772962,9.275804856167442
1,303.4189536942069,312.61895369420694,2701,9.951629553655351,61,604.7218587656173,2814.692410557807,9.20000000000004
,301.3959270955858,310.7115398958401,1368,63.66877439949149,91,5857.126063668423,9125.048862333735,9.315612800254268
0,300.28705339651634,310.1399965829917,1393,62.96236821721324,205,12946.849814569674,9171.754438071612,9.852943186475414
1,301.51372697648173,309.83449500435523,1285,68.22759600348418,111,7573.263156386745,9183.31042088052,8.320768027873493
0,301.4890861562278,310.89244426200383,2760,7.985728050451723,15,122.25748660795978,2308.291447625029,9.403358105776043
,301.13573706910563,309.69566604206426,2423,13.64007102704132,197,2698.596790698988,3457.7206730698763,8.559928972958685
,297.5388288202708,308.40448760886846,1451,60.51053487728241,204,12368.770184679546,9194.8481321617,10.865658788597681
,300.99279700639676,311.96620673560733,1427,60.71467492857265,87,5271.314558082009,9055.454462736268,10.973409729210587
,302.374450228616,311.75947625738826,1296,69.53371667224299,139,9677.201397435076,9433.466293594325,9.385026028772241
0,302.35201602230245,311.1919359107902,1335,67.16814420072195,199,13382.67841930706,9394.50875481615,8.839919888487797
0,299.4514729495996,310.65147294959957,1274,72.07625560578258,1,145.96480146845448,9555.262445958697,11.200000000000024
0,298.53926939629986,309.39871316632735,2203,15.008800353191205,108,1604.1812294343301,3452.1629567054188,10.859443770027536
0,299.9739883246588,309.6479766493177,2520,13.157996108219614,175,2307.6454767430973,3472.9195013966923,9.673988324658845
0,298.87604799176313,309.10603085184766,1344,65.98442029939342,158,10416.152505542717,9261.488606895407,10.229982860084586
0,299.5366959278408,310.3574241800958,1263,71.2403371891157,149,10672.103130410987,9424.136582321315,10.820728252254979
1,301.43545651567104,311.0510330219714,2695,10.14001714151847,72,743.9920605311453,2861.5404508389443,9.615576506300386
,299.37492039792386,310.0699257047289,1321,67.54835279161863,19,1345.6475993448714,9344.566164312035,10.695005306805047
,298.871279309895,309.18404406105276,1298,68.07694623312238,195,13266.911815758926,9251.412810611575,10.312764751157761
0,299.18999698241953,309.89770638447925,1369,65.44520563008413,0,0.0,9376.443064800622,10.707709402059756
,301.0403982249579,310.95915865603956,1281,68.81140012678871,157,10844.911440235375,9235.20137943848,9.91876043108163
0,300.9220911544137,310.72868037091683,1291,67.53100387582096,10,716.3608575731286,9130.998660695273,9.806589216503157
,297.95038313276814,308.70170722906266,1450,60.020836144732336,207,12447.956421727282,9117.118454801403,10.75132409629453
,300.39999423335064,309.22592421728905,1310,66.67038468020397,128,8521.294919134998,9125.385822421049,8.825929983938412
,302.54325432851783,310.92433910469043,1284,68.01261014921826,113,7740.537374360601,9144.98682175953,8.381084776172589
,302.9323204328539,312.08141963856764,2550,12.622748014284305,11,135.54612132883506,3367.979922638171,9.14909920571372
0,299.9031110545602,309.5062221091204,2525,13.134370351520067,175,2310.539631938792,3472.497670167428,9.603111054560204
0,300.3938953330943,310.4877906661887,2496,13.297965111031441,172,2290.4992738986484,3475.418608505337,10.093895333094345
,303.28078919928834,311.7332294904562,2650,11.577847006362525,72,838.2874351763129,3211.6714907800474,8.452440291167887
0,301.076585359968,310.42926830004,1314,73.11414621933558,49,3647.574644496307,10062.934619173182,9.352682940072002
0,298.74381939358807,309.1581202478141,2859,4.6886615976684025,147,725.0877028050234,1402.0315313824644,10.414300854226022
1,301.509918669672,310.90495933483595,2640,12.073871178562474,95,1155.2643823971896,3337.9686352074887,9.395040665163993
,297.8916355232548,308.6654219408339,1451,59.98282298563547,207,12437.952049401336,9116.118930010276,10.773786417579037
,298.74594986735525,308.96557021316175,1396,64.68949428232307,18,1213.0234168877412,9454.47003072163,10.21962034580649
1,302.9841619290551,312.1604048226378,1259,71.16379258987408,122,8701.84363692951,9380.899373320279,9.176242893582677
0,300.7034455724995,309.3959417736762,1310,67.58093417602961,77,5254.304131781742,9269.771296893174,8.692496201176693
0,298.786599589543,309.986599589543,1325,68.90532111935896,1,87.2002252603782,9505.790938801912,11.20000000000001
0,300.8777300003109,309.4882100001646,1315,67.50916999987197,77,5262.546760014706,9295.390364677969,8.61047999985367
0,301.3191132609361,310.8185848813927,2587,12.499471620456635,144,1819.4059227175417,3378.481479302344,9.499471620456656
0,300.8806426138799,311.1193573861201,1256,70.62629894177832,7,538.2352316497906,9275.509383099732,10.238714772240172
0,299.85413063222114,309.4082612644423,2528,13.118043544073714,176,2312.53966585097,3472.206159620586,9.554130632221144
0,297.65321685613065,308.19325796573156,1348,72.8139979385486,177,12856.802116905596,10264.909280240212,10.54004110960094
,297.50595681900614,308.3901061083152,1452,60.385210372460946,204,12364.424917012377,9182.626506155548,10.884149289309045
0,301.0273887751795,310.5155489794751,1400,62.91697346825946,206,12954.36967955328,9223.191384906591,9.488160204295614
,303.316668676254,312.6826205691637,1273,68.64880938026756,160,10998.494659399248,9154.73431454235,9.365951892909742
1,303.13787693515616,311.6422853223721,2664,11.328457064474419,72,820.7242246517635,3160.8699829847887,8.50440838721596
0,298.3751568045289,308.96004181454106,2865,4.46004181454104,134,601.0469557963919,1338.243483096256,10.584885010012172
0,300.714077826536,311.285922173464,1236,72.69646129876648,6,431.34822811426386,9396.91502795229,10.571844346927945
0,301.377553308632,309.752822339864,1329,67.30336040232801,78,5286.185462361183,9368.862259884545,8.375269031231989
,297.2667523826341,308.06482677540356,1379,63.09255471898012,98,6179.804867797925,9107.647652017504,10.798074392769452
,300.85173519055746,311.23039848045295,1255,72.082648094425,1,135.4284120089879,9441.846915355169,10.378663289895478
