Type,Rotational speed _rpm_,Tool wear _min_,Strain _minNm_,Power _W_,Temperature Difference _K_
0,1471,244,10760.4,6793.28570634296,8.799999999999955
0,1521,142,5467.0,6132.231780174597,8.0
0,1474,171,7250.4,6544.733367566448,11.200000000000045
1,1567,130,4459.0,5628.487870146985,10.100000000000023
1,1359,21,1079.3999999999999,7314.947166471545,10.899999999999977
0,1413,121,5626.5,6880.559150259685,11.099999999999966
1,1488,87,3488.7000000000003,6248.502124283956,10.399999999999977
1,1561,70,2611.0,6097.339157768726,10.399999999999977
1,1502,181,6751.299999999999,5866.882392676891,11.299999999999955
1,2093,190,3553.0,4098.636967603876,9.099999999999966
0,1337,5,282.5,7910.582661616659,11.099999999999966
0,1902,188,4399.2,4660.741197159673,8.800000000000011
1,1576,28,952.0,5611.303358331849,9.5
1,1856,86,1952.2,4411.968946897409,9.199999999999989
0,1616,110,4015.0,6176.790035978012,10.900000000000034
2,1823,181,4687.9,4944.41654180332,10.699999999999989
0,1605,47,1381.8,4941.411084831386,10.5
1,1530,110,3795.0,5527.632273991241,9.399999999999977
0,1688,161,4942.7,5426.745261908961,10.400000000000034
0,1438,22,1295.8,8869.574763075967,8.400000000000034
0,1479,115,4163.0,5606.67474515556,7.900000000000034
0,1570,0,0.0,5935.2015609169575,9.100000000000023
0,1928,2,46.2,4663.882789813263,9.0
0,1368,191,11058.9,8294.558587713915,11.300000000000011
0,1394,140,7518.0,7839.0904847964675,8.900000000000034
2,1375,78,4297.8,7933.830447253223,9.5
1,1381,54,2295.0,6146.264227360632,9.199999999999989
0,1627,40,1268.0,5401.015618076061,9.100000000000023
0,1515,69,3098.1,7123.404262382176,11.300000000000011
1,1362,212,10939.2,7359.620614005592,9.800000000000011
1,1592,79,2978.3,6285.112150673788,9.400000000000034
0,1564,165,6105.0,6059.922789264471,10.099999999999966
0,1426,95,4446.0,6988.661353469711,7.7000000000000455
2,1548,117,4469.400000000001,6192.456111343913,10.600000000000023
1,1584,141,4145.4,4876.757108020508,11.300000000000011
0,1460,15,691.5,7048.267838083821,11.0
2,1541,166,6009.200000000001,5841.7077635461255,9.199999999999989
1,1485,181,7421.0,6375.862290460485,9.800000000000011
0,1783,118,3221.4,5097.328328229048,9.099999999999966
1,1790,72,1857.6000000000001,4836.167730936128,10.799999999999955
0,1227,167,10036.7,7722.317485862533,8.699999999999989
0,1694,195,5596.5,5091.244110456594,9.699999999999989
0,1542,38,1356.6000000000001,5764.759687484198,7.699999999999989
1,1305,44,2666.4,8281.552394128053,9.199999999999989
0,1479,155,6386.0,6381.077334265445,9.600000000000023
0,1607,49,1847.3000000000002,6344.331172193955,10.899999999999977
1,1459,115,5784.5,7685.141972795055,10.799999999999955
1,1568,77,2718.1,5796.280333775216,9.299999999999955
0,1622,42,1339.8,5418.388625450412,9.899999999999977
0,1655,12,386.40000000000003,5580.62047008179,10.899999999999977
0,1490,39,1630.1999999999998,6522.155788362649,10.800000000000011
0,1533,198,7048.8,5715.059691704408,9.600000000000023
2,1464,97,4190.400000000001,6622.979968591859,9.800000000000011
0,1435,12,577.2,7228.124017501836,8.5
0,1383,19,885.4,6748.957834000809,9.5
0,1276,103,5520.8,7162.161043751964,11.200000000000045
0,1366,11,500.5,6508.646939952214,10.900000000000034
0,1678,142,4331.0,5359.452347269067,9.5
2,1469,126,5468.4,6676.366099751861,8.600000000000023
1,1466,34,1349.8000000000002,6094.710691915223,10.899999999999977
1,1530,163,5737.6,5639.787131724397,11.0
0,1381,206,10444.2,7332.131678286682,9.100000000000023
1,1595,103,2987.0,4843.812273059863,11.099999999999966
0,1426,54,2197.8,6077.746091585838,9.300000000000011
0,1468,10,462.0,7102.261343823518,11.099999999999966
0,1487,208,7196.8,5387.852344857519,11.0
0,1772,113,2802.4,4601.97247058652,9.300000000000011
0,1521,99,4059.0,6530.428649017103,9.699999999999989
1,1490,94,3741.2,6210.090918106062,11.399999999999977
0,1605,94,3214.8,5748.1720782732455,9.300000000000011
2,1483,223,10525.6,7330.131530963898,9.5
1,1445,18,820.8000000000001,6900.194104344622,8.800000000000011
0,1487,84,3074.4,5699.288896583387,9.300000000000011
0,1895,134,2948.0,4365.766590938616,11.0
0,1615,193,6504.1,5699.425032265044,9.800000000000011
0,1449,18,700.1999999999999,5902.644189050255,9.699999999999989
0,1488,51,1958.3999999999999,5983.603031733263,11.5
0,1542,198,8454.6,6895.104724245806,8.800000000000011
0,1432,6,274.79999999999995,6868.107971375956,10.899999999999977
2,1335,62,3038.0,6850.242781152544,11.5
0,1869,18,412.2,4482.0159910969505,8.399999999999977
1,1685,167,5394.099999999999,5699.425032265042,9.300000000000011
1,1557,49,1543.5,5136.032749721273,9.400000000000034
0,1559,58,1937.1999999999998,5452.820480933757,11.100000000000023
1,1731,112,3740.7999999999997,6054.414530145177,7.800000000000011
2,1407,161,7824.6,7160.757799033358,10.800000000000011
0,1946,102,2274.6,4544.397549221731,9.600000000000023
0,1348,161,7792.4,6832.251927222986,8.400000000000034
1,1382,117,4867.2,6020.464385535384,9.199999999999989
0,1399,99,4732.2,7002.840408312912,9.599999999999966
0,1390,194,9389.6,7045.1262454302305,9.100000000000023
1,1359,115,5416.5,6702.996333478791,9.199999999999989
1,1440,190,8056.0,6393.769368585947,10.600000000000023
1,1648,188,5339.2,4901.21964281646,9.5
0,1513,22,888.8,6401.015975640227,7.800000000000011
2,1595,183,5874.3,5361.599102249021,9.5
0,1721,5,136.0,4902.057400857418,11.5
1,1202,74,4565.8,7766.373086841376,10.199999999999989
0,1627,99,3306.6,5690.659988761527,11.099999999999966
1,1427,98,4939.2,7531.528564010027,11.199999999999989
0,1551,168,6266.4,6058.278689109093,7.800000000000011
1,1702,124,3806.7999999999997,5471.753812659391,11.199999999999989
0,1282,10,679.0,9115.62429970512,9.799999999999955
0,1387,171,9251.1,7857.824848987374,10.599999999999966
1,1520,48,1708.8000000000002,5666.59538903503,11.100000000000023
0,1441,34,1295.4,5749.3344675550725,11.100000000000023
0,1892,34,856.8,4992.8703724971865,9.199999999999989
2,1626,44,1584.0,6129.8755856844045,9.0
0,1577,181,7240.0,6605.722152948138,11.300000000000011
0,1761,174,4228.2,4481.199177007017,9.399999999999977
1,2676,84,907.2,3026.4846987622636,7.599999999999966
1,1320,134,8267.800000000001,8528.79573596557,9.899999999999977
1,1543,8,349.6,7061.158839939051,10.0
1,1636,157,5495.0,5996.253178151718,8.899999999999977
1,1462,50,2140.0,6552.692068955543,9.399999999999977
0,1430,24,1041.6,6499.117442236325,9.0
1,1704,42,1226.3999999999999,5210.519911537887,10.100000000000023
1,1867,103,2369.0,4496.77100459331,11.5
0,1431,21,930.3,6638.530852227127,9.400000000000034
0,1325,47,2914.0,8602.727883080051,10.0
0,1472,104,4253.599999999999,6304.631913028092,11.199999999999989
1,1405,77,3803.7999999999997,7268.284043590226,9.199999999999989
0,1397,104,4680.0,6583.207405597412,9.900000000000034
0,1660,38,1193.2,5458.412515857146,11.299999999999955
1,1479,59,2690.4,7062.551612682143,9.099999999999966
1,1352,116,6646.799999999999,8112.597541217994,11.0
0,1487,206,8899.2,6727.029517278753,9.5
1,1620,199,7044.599999999999,6005.468516602249,9.699999999999989
0,1465,56,2296.0,6289.992091262364,9.5
1,1599,28,1013.6000000000001,6061.5773613953625,10.5
0,1867,242,5566.0,4496.77100459331,8.899999999999977
0,1987,21,422.1,4182.370883797556,9.399999999999977
0,1435,139,5782.400000000001,6251.350501623209,11.0
1,1828,91,2238.6,4709.121724024956,10.900000000000034
1,1360,67,2948.0,6266.430146360441,8.599999999999966
1,1375,89,4067.3,6580.327612331621,9.300000000000011
1,1875,100,2210.0,4339.324852770902,11.399999999999977
0,1580,102,3906.6,6337.011261311091,8.600000000000023
0,1925,74,1628.0,4434.881629317591,10.100000000000023
0,1267,76,5183.2,9048.77120803673,9.400000000000034
2,1463,149,7464.900000000001,7675.570587177119,9.300000000000011
0,1795,187,4618.9,4642.907422862796,9.800000000000011
0,1411,94,4201.8,6604.852978980646,10.899999999999977
0,1319,26,1250.6000000000001,6643.829671836183,9.200000000000045
1,1609,64,1939.2,5105.370805422237,9.700000000000045
2,1587,57,1926.6,5617.230496471621,9.0
1,2012,178,3684.6,4361.410249125638,9.099999999999966
1,1462,37,1639.1,6782.342491932956,10.600000000000023
1,1357,137,6247.2,6479.974671000452,10.600000000000023
0,1406,213,10032.300000000001,6934.814455387182,8.300000000000011
0,1604,106,4038.6000000000004,6399.675562774695,10.899999999999977
2,1560,14,495.59999999999997,5783.0437567280915,9.0
1,1755,19,501.59999999999997,4851.875694204076,9.100000000000023
2,1691,36,1008.0,4958.270965405651,8.799999999999955
0,1650,94,2801.2000000000003,5149.07035923367,8.900000000000034
0,1757,118,3245.0,5059.796767994161,10.700000000000045
0,1518,163,7220.9,7042.131260433807,11.300000000000011
1,1591,32,1078.4,5614.727694324262,9.800000000000011
0,1767,105,2688.0,4737.019066788835,11.599999999999966
1,1419,137,5822.5,6315.386631878881,9.300000000000011
0,1405,103,5685.6,8121.645328060333,9.800000000000011
0,1610,87,2905.7999999999997,5631.200111804585,8.700000000000045
1,1377,125,6725.0,7757.911730627706,11.0
0,1667,199,5771.0,5062.467121749712,9.199999999999989
1,1469,143,5276.7,5676.449517991789,9.399999999999977
1,1330,183,9461.1,7200.635081782925,9.599999999999966
2,1462,49,1876.6999999999998,5863.740800023301,8.400000000000034
1,1482,39,1493.6999999999998,5943.9561324449605,11.0
1,1523,141,5766.9,6523.0668502321905,11.5
0,1514,138,5809.8,6674.774359474042,9.5
1,1303,52,2802.7999999999997,7354.646425637408,9.799999999999955
1,1887,197,4412.799999999999,4426.378385201874,8.700000000000045
0,1458,25,1055.0,6443.155205100379,9.300000000000011
0,1911,164,3526.0,4302.568218723902,10.899999999999977
0,1708,170,4641.0,4882.914629621544,10.599999999999966
0,1474,162,7079.400000000001,6745.39736232674,10.800000000000011
0,1513,92,3477.6,5989.069402950509,9.300000000000011
1,1339,145,7554.5,7305.449084682195,9.400000000000034
1,1403,77,3996.2999999999997,7625.24227286661,9.5
0,1609,27,877.5,5476.057794594808,9.599999999999966
0,1430,124,4749.2,5735.3962681486455,11.399999999999977
0,1311,0,0.0,7303.700264771694,9.0
1,1466,41,1873.7,7015.825657947749,9.600000000000023
2,1417,26,1266.2,7226.490389321971,9.400000000000034
1,1711,83,2382.1,5142.336878979477,8.899999999999977
0,1580,119,4652.900000000001,6469.377031782341,9.600000000000023
0,1906,62,1345.3999999999999,4331.230015700152,8.900000000000034
0,1583,166,5312.0,5304.683915341486,11.600000000000023
0,1694,204,6181.2,5375.076534732921,10.599999999999966
0,1889,92,1978.0,4253.035774552302,8.5
1,1505,102,4039.2000000000003,6241.087965621483,11.199999999999989
2,2011,59,1239.0,4422.419978458352,10.899999999999977
1,1634,178,5678.2,5458.475347710218,10.399999999999977
0,1641,125,4500.0,6186.42425344902,8.800000000000011
1,1467,166,6689.799999999999,6191.042394649797,8.900000000000034
1,1430,32,1654.4,7742.0362157515665,9.099999999999966
0,1514,48,1857.6000000000001,6135.718948020081,10.100000000000023
0,1567,26,1068.6000000000001,6744.339692800032,9.300000000000011
0,1397,110,5533.0,7358.562944478883,11.100000000000023
1,1397,165,8167.5,7241.528146157153,11.5
0,1382,37,1609.5,6295.437518528586,9.900000000000034
1,1375,110,5929.0,7761.042851305785,10.699999999999989
1,1558,35,1459.5,6803.4958824671285,11.199999999999989
0,1436,76,3359.2000000000003,6646.68852115095,9.300000000000011
1,2027,39,772.2,4202.8854838254965,11.800000000000011
0,1505,33,1359.6000000000001,6493.253135949624,9.0
0,1309,56,3444.0,8430.30680627553,11.0
0,1356,185,9379.5,7199.399388672513,9.800000000000011
0,1560,139,4197.8,4933.557103197411,9.199999999999989
0,1348,78,3471.0,6281.7192306079105,9.699999999999989
2,1422,4,184.4,6864.8197710652,9.699999999999989
0,1563,183,7594.5,6792.594555959172,9.899999999999977
1,1488,57,2519.4,6887.376406317975,8.699999999999989
0,1444,24,1156.8000000000002,7288.578732132416,9.800000000000011
1,1630,52,1653.6000000000001,5428.043786872444,11.0
0,1420,60,2646.0,6557.760505103334,9.600000000000023
1,1363,5,230.5,6579.992509115238,10.599999999999966
0,1504,129,5985.599999999999,7307.930942878528,9.700000000000045
0,1666,125,3712.5,5181.55442727179,8.0
0,1616,175,5530.0,5347.5771270384985,9.5
0,1467,32,1257.6,6037.418513889256,8.700000000000045
0,1567,97,3074.9,5201.838643838467,8.199999999999989
1,1492,85,3587.0000000000005,6593.407109746066,8.900000000000034
0,1477,170,7615.999999999999,6929.264308365838,10.5
0,1660,36,1090.8,5267.194243008647,9.699999999999989
0,1680,95,2793.0,5172.318144870235,9.800000000000011
0,1686,9,236.70000000000002,4643.46243756493,7.900000000000034
0,1712,136,3644.8,4804.709916498181,11.0
0,1734,161,5216.4,5883.323394230678,9.600000000000023
1,1398,63,3080.7,7158.872843441205,10.799999999999955
1,1480,72,2764.7999999999997,5951.433122960504,9.199999999999989
0,1506,182,8353.8,7238.794960548529,11.5
0,1967,50,1015.0,4181.470293903526,7.899999999999977
0,1615,200,6180.0,5225.882299613941,9.5
1,1579,94,3205.4,5638.5200226874485,10.800000000000011
1,1463,197,7032.900000000001,5469.418562120222,9.5
1,1685,84,2931.6,6158.202279444273,10.600000000000023
0,1422,179,8806.800000000001,7326.445395583685,9.800000000000011
0,1390,184,7691.2,6084.427211962471,11.5
1,1498,89,3515.5,6196.3726301853885,9.899999999999977
0,1607,62,1878.6000000000001,5099.024788261985,9.800000000000011
0,1618,61,2013.0,5591.406604859114,9.800000000000011
0,1610,17,547.4000000000001,5428.881544913403,7.900000000000034
1,1593,29,1020.8000000000001,5872.013660677754,8.800000000000011
0,1620,112,3393.6,5140.273899803619,8.599999999999966
0,1506,21,739.2,5551.319882599308,9.699999999999989
0,1291,29,1699.4,7922.321746165573,10.899999999999977
2,1451,70,2758.0,5986.765568337878,9.399999999999977
0,1566,18,619.1999999999999,5641.29509619812,9.199999999999989
0,1572,80,2728.0,5613.523417140386,9.800000000000011
1,1465,113,4881.6,6627.503862013028,10.5
2,1475,20,862.0,6657.296632344571,8.0
0,1428,45,2470.5,8209.73558606699,10.5
0,1538,198,7147.8,5814.229299802726,9.5
1,1462,158,7773.6,7532.533873659177,10.5
1,1468,55,2222.0,6210.635460832686,10.799999999999955
1,1318,177,9593.4,7480.718538825968,8.899999999999977
0,1539,4,181.6,7316.832122063699,9.700000000000045
0,1708,14,407.40000000000003,5204.865044761425,9.900000000000034
0,1702,143,3946.8,4919.231440697042,10.699999999999989
1,1423,205,9286.5,6750.434382547996,10.5
1,1683,13,396.5,5375.422109924815,9.300000000000011
0,1418,155,6386.0,6117.895645698716,9.599999999999966
0,1540,203,7673.4,6095.946385025633,9.699999999999989
0,1383,176,7832.0,6444.820249206781,9.199999999999989
0,1383,101,5009.6,7183.4400979922775,11.399999999999977
0,1334,68,3556.3999999999996,7306.1088191394465,9.399999999999977
1,1589,149,5259.7,5873.909088245419,10.899999999999977
0,1635,147,4645.2,5410.450868012342,10.899999999999977
0,1545,128,4492.8,5678.8999602615895,8.5
0,1670,134,3939.6,5141.530536865055,11.399999999999977
0,1512,46,1692.8,5826.774726466061,11.0
1,1348,48,2750.3999999999996,8088.5957733445675,9.599999999999966
2,1454,58,2969.6000000000004,7795.841225932048,9.899999999999977
1,1422,49,2180.5,6626.5613842169505,9.699999999999989
0,1895,161,3735.2,4603.899314080722,8.399999999999977
1,1432,51,2116.5,6223.28560725114,9.100000000000023
1,1426,67,3088.7000000000003,6884.130093909266,9.5
0,1472,73,2576.8999999999996,5441.406027625712,10.300000000000011
0,1459,39,1961.6999999999998,7685.141972795055,9.199999999999989
0,1676,22,671.0,5353.064442206768,10.399999999999977
0,1704,64,1811.2,5049.921695086377,11.199999999999989
1,1528,44,1544.4,5616.413682381689,9.400000000000034
1,1804,118,2961.8,4741.7523997202425,10.799999999999955
0,1469,113,5039.8,6860.9660840767965,9.399999999999977
0,1445,224,9744.0,6582.422007434014,9.199999999999989
0,1619,240,8448.0,5967.853180563267,11.199999999999989
0,1450,213,11097.300000000001,7911.0539005146975,9.5
0,1366,205,10783.0,7524.281956955747,9.699999999999989
1,1486,127,5232.400000000001,6411.2785116419545,9.399999999999977
0,1428,174,8334.6,7162.956913890872,8.699999999999989
2,1540,75,2805.0,6031.439015871923,10.900000000000034
1,1544,97,3763.6,6273.467313904481,10.600000000000023
0,1473,125,5037.5,6216.363631437731,9.800000000000011
0,1433,116,5034.4,6512.751954352904,11.300000000000011
0,1416,128,5888.0,6821.025969474159,9.199999999999989
0,1376,75,3810.0,7319.994658668314,9.400000000000034
0,1551,42,1591.8,6155.730893223447,9.199999999999989
0,1575,105,4326.0,6795.264909714723,10.199999999999989
0,1602,31,1156.3,6257.487079273222,9.599999999999966
0,1553,97,3569.6,5984.775892990603,11.5
1,1419,47,1701.4,5379.223437035659,9.299999999999955
0,1658,89,2794.6,5451.836115235631,9.400000000000034
0,1304,153,8185.5,7305.668996167945,11.299999999999955
0,2377,135,1930.5,3559.539668247867,10.400000000000034
1,1693,80,2400.0,5318.71636252752,8.800000000000011
0,1549,139,5671.2,6618.204747758401,10.900000000000034
2,1735,82,2369.7999999999997,5250.80560133242,9.5
0,1651,200,5400.0,4668.092523969073,9.599999999999966
0,1633,41,1426.8,5951.056131842072,11.600000000000023
0,1785,120,3060.0,4766.581453659114,9.300000000000011
2,1711,170,4692.0,4945.243827868766,8.900000000000034
1,1456,193,9862.300000000001,7791.317332510879,11.100000000000023
0,1274,169,9413.300000000001,7431.102318850273,9.699999999999989
1,1584,81,2721.6,5573.436694880581,10.599999999999966
0,1798,81,2397.6,5573.26914327239,10.700000000000045
0,1696,73,2007.5,4884.129378780932,9.5
0,1664,178,5215.400000000001,5105.632604810036,8.899999999999977
2,1749,5,146.0,5348.12166976512,9.100000000000023
0,1917,54,1301.4,4838.021270601746,11.400000000000034
0,1505,7,244.29999999999998,5500.352777782569,8.900000000000034
1,1410,111,4928.4,6555.875549511181,9.300000000000011
0,1707,124,4030.0,5809.590214650924,10.800000000000011
0,1518,0,0.0,5786.311013087824,9.599999999999966
2,1390,131,5318.6,5909.75466042288,9.900000000000034
0,1373,108,6004.8,7994.180442128683,11.0
0,1384,27,1606.5,8623.462394593742,9.5
0,1491,214,9480.199999999999,6916.875961335184,9.300000000000011
0,1468,35,1372.0,6026.161140213894,11.100000000000023
0,1334,106,5109.200000000001,6733.35459048798,9.599999999999966
0,1352,41,2164.7999999999997,7475.482551069984,11.099999999999966
1,1600,204,7344.0,6031.857894892402,9.100000000000023
1,1641,145,4785.0,5670.8888989949355,9.699999999999989
1,1423,124,5319.599999999999,6392.795474863334,9.599999999999966
1,1591,119,4034.1,5648.049520403337,8.399999999999977
0,1421,61,2592.5,6324.287811064053,9.099999999999966
2,1294,202,11271.599999999999,7561.310862366057,11.699999999999989
1,1661,6,207.0,6000.9132072545435,10.600000000000023
1,1355,7,396.90000000000003,8045.461706210781,9.300000000000011
0,1597,112,4076.7999999999997,6087.443140909918,11.0
0,1484,213,8733.0,6371.568780500579,9.699999999999989
0,1683,74,2345.7999999999997,5586.91412736448,10.699999999999989
0,1318,13,685.1,7273.687582954401,11.099999999999966
1,1466,2,85.2,6539.916258830944,10.199999999999989
1,1697,120,3600.0,5331.282733141879,9.199999999999989
0,1926,83,1967.1,4780.058886143013,11.700000000000045
0,1501,4,194.8,7654.877963565474,7.900000000000034
0,1452,151,5994.700000000001,6036.507452019715,11.299999999999955
1,1524,66,3392.4,8203.07540964138,11.299999999999955
1,1260,29,1911.1000000000001,8695.300146605829,8.700000000000045
2,1376,113,6350.6,8098.104327109434,9.599999999999966
0,1438,78,3783.0,7303.469881310431,10.099999999999966
0,1593,52,1643.2,5271.466809017529,9.399999999999977
0,1517,4,156.0,6195.534872144431,11.399999999999977
0,1627,23,731.4,5418.053522234029,9.199999999999989
0,2549,179,2327.0,3470.0985254001657,9.199999999999989
2,1447,185,9509.0,7788.615562828792,10.200000000000045
2,1495,175,6264.999999999999,5604.70601375931,11.300000000000011
0,1424,120,5196.0,6456.936324874126,10.800000000000011
0,1635,23,828.0,6163.804786343174,9.100000000000023
0,1363,14,700.0,7136.651311404813,10.399999999999977
0,1506,11,448.79999999999995,6434.4844093764705,8.699999999999989
0,1431,162,7938.0,7342.844509235423,8.899999999999977
0,1596,123,3874.5,5264.680968885776,9.100000000000023
0,2211,203,3126.2000000000003,3565.644829971344,8.600000000000023
0,1437,95,3439.0000000000005,5447.4588294716295,10.899999999999977
0,1609,162,5832.0,6065.787095551173,8.899999999999977
2,1597,179,5173.099999999999,4833.1622739641925,7.7000000000000455
1,1372,30,1908.0,9137.762055937415,9.300000000000011
0,1763,139,3572.2999999999997,4744.757856692177,11.199999999999989
0,2103,12,236.39999999999998,4338.445206827896,9.0
0,1337,87,4750.2,7644.563067686187,10.5
0,1512,18,644.4,5668.438456725135,10.900000000000034
0,1802,83,2232.7,5076.164465719364,11.099999999999966
2,1440,37,1616.9,6589.80475016995,10.100000000000023
1,2663,71,809.4,3179.1032698736553,8.300000000000011
0,1334,42,2016.0,6705.415359822055,11.399999999999977
0,1633,207,6810.299999999999,5626.142147632305,9.199999999999989
1,1462,124,4811.2,5940.290941015773,9.699999999999989
0,1372,173,8009.9,6652.175836319219,11.100000000000023
0,1398,171,7404.299999999999,6339.042824560413,9.699999999999989
2,1305,20,1104.0,7543.592279799811,7.699999999999989
0,1513,32,1270.4,6290.107282992996,11.100000000000023
0,2355,201,2894.4,3551.256335617902,8.800000000000011
0,1369,82,4469.0,7813.193289355375,9.400000000000034
2,2016,180,3474.0,4074.5200079998185,9.300000000000011
2,1368,129,5843.7,6489.525112667364,11.899999999999977
0,1445,105,3822.0,5508.049679783865,11.300000000000011
1,1370,162,8650.8,7661.08784504407,10.5
1,1665,32,1004.8,5474.853517410932,9.199999999999989
0,1316,52,2672.7999999999997,7083.495563706074,10.799999999999955
1,1566,89,3390.9,6248.062301312453,10.899999999999977
0,1459,97,4374.7,6890.654134653221,9.600000000000023
0,1634,0,0.0,5458.475347710218,11.399999999999977
1,1742,150,4335.0,5271.990407793127,9.300000000000011
0,1563,143,4819.1,5515.914133393351,11.0
0,1658,7,213.5,5295.5732966460755,8.099999999999966
1,1619,38,1189.4,5306.6421747622235,9.900000000000034
0,1433,20,1246.0,9348.950386087234,9.900000000000034
1,1389,75,3720.0,7214.604697115889,11.800000000000011
1,1524,161,5570.6,5521.914575361708,11.0
0,1708,57,1778.3999999999999,5580.473862424621,11.0
0,1946,111,2275.5,4177.585190988587,8.599999999999966
0,1703,147,4248.3,5153.960771797759,9.599999999999966
0,1433,183,9204.9,7548.189477049563,9.5
0,1582,176,6600.0,6212.499472473816,10.0
1,1575,149,5125.599999999999,5673.716332383166,10.800000000000011
0,1342,179,8788.9,6900.215048295646,10.799999999999955
0,1760,76,1816.3999999999999,4404.931779353368,9.599999999999966
1,1515,55,2315.5,6679.18306116458,10.800000000000011
1,1623,157,5259.5,5693.665445733462,9.0
1,1394,21,995.4,6919.42065138459,9.600000000000023
0,1575,98,3665.2,6168.517175323559,10.600000000000023
0,1671,41,1180.8,5039.617271182603,10.599999999999966
2,1416,66,2857.7999999999997,6420.661401700675,9.200000000000045
1,1469,5,224.0,6891.732748130952,10.600000000000023
0,1449,132,5504.400000000001,6327.513179521739,8.200000000000045
0,1666,144,5212.8,6315.5646554625855,9.800000000000011
0,1486,86,3637.7999999999997,6582.45342336055,9.699999999999989
0,1434,15,673.5,6742.548984987486,9.199999999999989
2,1588,0,0.0,6867.982307669813,9.5
0,1495,52,2007.2,6043.062908690206,8.899999999999977
1,1520,147,5439.0,5889.439027929666,11.600000000000023
0,1386,172,9941.6,8389.18335844004,9.5
0,1528,160,6384.0,6384.470254331321,10.899999999999977
1,1366,0,0.0,7781.766890843965,8.700000000000045
1,1622,103,3831.6000000000004,6318.6224723120795,10.800000000000011
0,1568,111,3896.1000000000004,5763.440218569692,10.699999999999989
1,1429,206,8652.0,6285.07026277174,10.099999999999966
1,1574,128,4288.0,5521.76796770454,9.700000000000045
0,1432,65,3048.5,7033.062529640446,10.0
0,1548,188,7219.2,6224.87734752896,8.5
0,1628,80,2416.0,5148.609592311144,10.599999999999966
0,1470,125,5112.5,6296.065837059305,10.0
0,1729,71,2080.3,5305.071378435428,11.299999999999955
0,1624,96,3283.2000000000003,5816.218975149999,9.899999999999977
0,1589,203,7551.6,6190.068500927185,9.099999999999966
0,1445,20,836.0,6325.177928982569,11.0
0,1340,6,341.4,7984.462448853579,11.199999999999989
0,1520,121,3823.6000000000004,5029.899277907499,7.900000000000034
2,1372,120,5820.0,6968.2619451724,10.399999999999977
2,1416,105,4924.5,6954.480825398653,11.100000000000023
0,1412,16,920.0,8502.196918165177,9.800000000000011
1,1532,161,6649.299999999999,6625.786458029065,9.300000000000011
0,2057,60,1224.0,4394.334140135258,10.5
1,1478,182,6643.0,5649.316629440286,11.300000000000011
0,1410,99,4019.4,5994.787101580044,8.799999999999955
1,1628,64,2291.2,6103.318655786058,11.199999999999989
0,1494,67,2720.2000000000003,6351.923354440131,11.199999999999989
2,1612,143,4647.5,5486.267970718975,10.399999999999977
1,1517,145,6684.5,7323.43993861175,9.399999999999977
0,1403,173,8165.6,6934.709735632062,8.599999999999966
1,1732,147,4351.2,5368.688629670622,9.399999999999977
0,1502,13,579.8000000000001,7015.092619661912,9.600000000000023
0,1596,134,4904.400000000001,6117.057887657759,8.899999999999977
1,1573,9,315.90000000000003,5781.818535593192,11.199999999999989
2,1792,121,3121.8,4841.571270300302,9.699999999999989
2,1524,170,6409.000000000001,6016.652586449029,9.800000000000011
1,1469,183,8930.4,7507.066029214073,10.400000000000034
1,1517,105,4326.0,6545.026582880784,11.5
0,1422,148,6230.8,6269.173803944576,11.299999999999955
2,1636,23,676.1999999999999,5036.852669647443,11.5
1,1364,123,7220.1,8384.575689214775,11.100000000000023
0,1511,75,2602.5,5490.634784507465,9.099999999999966
1,1482,112,4401.599999999999,6099.150809532296,11.899999999999977
0,1570,154,5836.599999999999,6231.139588885115,11.600000000000023
0,1492,128,5350.4,6530.910359890653,11.300000000000011
0,1573,33,1250.7,6243.04622504222,10.0
1,1631,64,2265.6,6046.246389245844,9.400000000000034
0,1501,59,2407.2,6413.12157933206,9.400000000000034
0,1405,10,456.0,6709.185271006362,8.399999999999977
0,1440,177,8035.8,6846.158710702877,9.5
1,1366,177,9929.7,8024.94710618284,10.800000000000011
1,1615,153,5768.1,6375.914650338046,10.0
0,1375,98,4527.6,6652.322443976388,8.600000000000023
1,1804,222,5772.0,4911.775394132522,9.5
1,1627,78,2441.4,5332.864001444186,9.0
0,1451,197,9987.900000000001,7703.782089206355,11.300000000000011
0,1529,165,6814.499999999999,6612.8116803697385,11.400000000000034
1,2099,98,1960.0,4396.135319923317,11.300000000000011
1,1882,97,2347.4,4769.3984150718325,10.899999999999977
0,1329,176,9609.6,7598.82147864992,8.600000000000023
0,1542,88,3291.2,6039.272053554874,11.0
0,1809,175,4742.5,5133.770803010689,8.5
2,1790,8,209.6,4911.147075601804,9.199999999999989
0,1615,14,428.40000000000003,5175.145578258466,9.899999999999977
0,1606,135,4522.5,5634.0275451928155,10.5
0,1513,189,7333.2,6147.510392446554,11.400000000000034
0,1597,164,6215.599999999999,6338.299314299063,9.699999999999989
1,1537,233,8457.9,5842.6397693666895,11.100000000000023
1,1350,50,2440.0,6898.937467283186,10.199999999999989
0,1462,81,3928.5,7425.363676269715,8.600000000000023
0,1906,110,2332.0,4231.432089071116,7.7000000000000455
1,1360,176,9292.8,7519.716175632529,9.0
2,1506,54,1998.0,5835.194194777681,11.0
1,1559,121,5178.799999999999,6987.446604310321,10.300000000000011
