Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Strain [minNm],Power (W),Temperature Difference (K)
0.0,297.8,309.8,1533.0,36.8,198.0,7286.4,5907.7021532225335,12.0
0.0,301.0,311.6,1352.0,63.5,143.0,9080.5,8990.40041653303,10.600000000000023
0.0,297.2,308.6,1636.0,31.3,192.0,6009.6,5362.363556461394,11.400000000000034
0.0,302.3,310.1,1487.0,46.0,184.0,8464.0,7163.040689694968,7.800000000000011
1.0,302.9,311.0,1556.0,36.5,44.0,1606.0,5947.453772265957,8.100000000000023
0.0,300.7,310.8,1653.0,31.6,111.0,3507.6000000000004,5470.015464724404,10.100000000000023
0.0,302.4,312.0,1545.0,36.4,12.0,436.79999999999995,5889.229588419426,9.600000000000023
0.0,300.3,311.7,1579.0,33.6,59.0,1982.4,5555.843776020478,11.399999999999977
1.0,299.4,309.3,1692.0,28.4,201.0,5708.4,5032.077448813987,9.900000000000034
1.0,300.4,309.2,1528.0,37.2,228.0,8481.6,5952.438432609653,8.800000000000011
0.0,298.7,309.9,1621.0,34.1,130.0,4433.0,5788.499655969826,11.199999999999989
0.0,301.8,310.0,1493.0,40.3,185.0,7455.499999999999,6300.767754064176,8.199999999999989
0.0,300.0,309.8,1372.0,39.6,105.0,4158.0,5689.5499593572595,9.800000000000011
2.0,299.3,309.1,1552.0,40.7,120.0,4884.0,6614.769939790477,9.800000000000011
0.0,301.7,310.7,1532.0,39.8,92.0,3661.6,6385.140460764087,9.0
1.0,300.4,309.8,1356.0,44.4,136.0,6038.4,6304.799464636284,9.400000000000034
1.0,302.2,311.6,1379.0,42.9,13.0,557.6999999999999,6195.126465099464,9.400000000000034
1.0,302.3,311.0,1421.0,41.3,182.0,7516.599999999999,6145.719684634008,8.699999999999989
2.0,297.3,308.8,1564.0,38.0,191.0,7258.0,6223.704486271619,11.5
0.0,302.5,310.3,1446.0,44.0,146.0,6424.0,6662.689699733233,7.800000000000011
0.0,299.0,310.2,1377.0,62.5,92.0,5750.0,9012.443924985719,11.199999999999989
1.0,300.7,311.1,1438.0,46.6,103.0,4799.8,7017.354566372497,10.400000000000034
1.0,297.7,307.2,1405.0,43.7,2.0,87.4,6429.635884714431,9.5
0.0,300.5,311.5,1316.0,49.7,55.0,2733.5,6849.216527552372,11.0
1.0,301.4,310.6,1464.0,37.4,74.0,2767.6,5733.783583919803,9.200000000000045
1.0,298.5,309.3,1692.0,26.7,118.0,3150.6,4730.861545187798,10.800000000000011
0.0,300.3,311.8,1551.0,37.2,9.0,334.8,6042.036655090034,11.5
1.0,297.9,307.4,1610.0,34.6,219.0,7577.400000000001,5833.5186786957665,9.5
1.0,300.7,311.7,1504.0,36.9,229.0,8450.1,5811.69508172883,11.0
1.0,300.7,311.1,1608.0,35.3,167.0,5895.099999999999,5944.144628004175,10.400000000000034
0.0,298.1,307.8,1432.0,49.8,198.0,9860.4,7467.942728701368,9.699999999999989
2.0,297.5,308.9,1419.0,50.7,7.0,354.90000000000003,7533.8847585002195,11.399999999999977
0.0,300.1,309.3,1712.0,28.5,141.0,4018.5,5109.48629179844,9.199999999999989
0.0,302.1,310.9,1658.0,30.3,186.0,5635.8,5260.848225848396,8.799999999999955
1.0,299.3,309.0,1420.0,41.6,155.0,6448.0,6186.0053744285415,9.699999999999989
0.0,299.7,309.5,1352.0,49.7,184.0,9144.800000000001,7036.581113412467,9.800000000000011
0.0,297.9,309.1,1619.0,34.7,33.0,1145.1000000000001,5883.082538793902,11.200000000000045
0.0,296.9,307.9,1423.0,43.9,149.0,6541.099999999999,6541.81168639861,11.0
1.0,303.5,312.4,1606.0,31.7,22.0,697.4,5331.303677092903,8.899999999999977
2.0,303.3,311.8,1806.0,27.7,44.0,1218.8,5238.731413567123,8.5
1.0,300.6,309.9,1449.0,42.4,169.0,7165.599999999999,6433.73042713961,9.299999999999955
1.0,297.8,307.4,1438.0,43.6,141.0,6147.6,6565.593542786285,9.599999999999966
1.0,298.2,308.7,1361.0,44.2,0.0,0.0,6299.5425329292775,10.5
0.0,300.0,311.5,1812.0,28.3,94.0,2660.2000000000003,5369.987154634105,11.5
0.0,301.5,310.6,1565.0,43.9,142.0,6233.8,7194.613695863545,9.100000000000023
0.0,297.4,308.5,1369.0,53.2,43.0,2287.6,7626.8235411689175,11.100000000000023
1.0,302.2,311.2,1561.0,34.9,106.0,3699.3999999999996,5705.017067188432,9.0
0.0,297.3,307.9,1797.0,24.7,75.0,1852.5,4648.080578765706,10.599999999999966
1.0,298.0,308.7,1377.0,48.5,181.0,8778.5,6993.656485788918,10.699999999999989
0.0,300.6,311.7,1734.0,29.9,72.0,2152.7999999999997,5429.363255786952,11.099999999999966
0.0,300.6,310.0,1511.0,36.9,105.0,3874.5,5838.744194476239,9.399999999999977
0.0,300.0,309.1,1882.0,23.8,84.0,1999.2,4690.565383417752,9.100000000000023
1.0,302.4,311.9,1398.0,50.1,188.0,9418.800000000001,7334.550704629946,9.5
1.0,303.6,312.3,1915.0,22.3,116.0,2586.8,4472.004782507511,8.699999999999989
1.0,299.9,309.6,1364.0,44.4,20.0,888.0,6341.995921654787,9.700000000000045
0.0,298.5,308.2,1654.0,27.1,13.0,352.3,4693.895471630558,9.699999999999989
0.0,303.7,313.1,1721.0,34.8,50.0,1739.9999999999998,6271.749909920519,9.400000000000034
1.0,300.0,309.9,1651.0,28.1,114.0,3203.4,4858.274071241888,9.899999999999977
0.0,300.9,310.8,1571.0,39.9,51.0,2034.8999999999999,6564.137938190121,9.900000000000034
0.0,304.2,313.4,1490.0,44.0,41.0,1804.0,6865.427145644894,9.199999999999989
0.0,302.3,311.7,1465.0,43.5,117.0,5089.5,6673.528194388117,9.399999999999977
0.0,297.3,308.3,1410.0,48.1,23.0,1106.3,7102.198511970445,11.0
0.0,301.3,310.6,1481.0,40.9,57.0,2331.2999999999997,6343.179254887639,9.300000000000011
0.0,298.6,309.4,1698.0,33.2,147.0,4880.400000000001,5903.429587213653,10.799999999999955
0.0,299.8,309.3,1291.0,56.4,188.0,10603.199999999999,7624.896697674714,9.5
0.0,302.4,311.0,1555.0,40.6,205.0,8323.0,6611.272299969481,8.600000000000023
0.0,302.5,310.5,1436.0,36.5,43.0,1569.5,5488.781244841847,8.0
0.0,300.3,309.2,1572.0,32.0,173.0,5536.0,5267.822561539365,8.899999999999977
0.0,301.8,309.7,1598.0,30.4,124.0,3769.6,5087.201927908975,7.899999999999977
0.0,297.3,308.3,1471.0,38.2,37.0,1413.4,5884.433423634947,11.0
2.0,301.5,310.5,1538.0,44.3,43.0,1904.8999999999999,7134.9129634698265,9.0
0.0,300.7,311.0,1377.0,49.9,124.0,6187.599999999999,7195.535229708598,10.300000000000011
0.0,299.4,309.2,1433.0,42.1,22.0,926.2,6317.66952254049,9.800000000000011
1.0,302.2,311.2,1377.0,43.0,91.0,3913.0,6200.561420390175,9.0
1.0,301.9,309.7,1533.0,35.9,204.0,7323.599999999999,5763.22030708394,7.800000000000011
0.0,299.1,310.2,1598.0,33.4,20.0,668.0,5589.228433952624,11.099999999999966
0.0,301.2,312.3,1528.0,38.4,85.0,3264.0,6144.45257559706,11.100000000000023
0.0,300.4,311.5,1441.0,44.6,96.0,4281.6,6730.192053883366,11.100000000000023
0.0,298.1,307.4,1608.0,33.9,193.0,6542.7,5708.3995152787975,9.299999999999955
0.0,297.9,307.8,1286.0,59.5,55.0,3272.5,8012.841502491006,9.900000000000034
1.0,298.8,308.4,1604.0,29.5,14.0,413.0,4955.1293727520615,9.599999999999966
0.0,300.6,311.7,1432.0,39.2,2.0,78.4,5878.380621789029,11.099999999999966
1.0,298.1,307.7,1633.0,30.7,145.0,4451.5,5249.925955389414,9.599999999999966
0.0,298.2,308.0,1658.0,30.0,3.0,90.0,5208.760619651877,9.800000000000011
0.0,297.5,308.4,1433.0,50.0,218.0,10900.0,7503.170454323623,10.899999999999977
1.0,297.4,308.6,1452.0,41.2,197.0,8116.400000000001,6264.587078670334,11.200000000000045
0.0,301.5,310.4,1329.0,46.6,24.0,1118.4,6485.441042217698,8.899999999999977
0.0,299.7,310.3,1505.0,37.7,4.0,150.8,5941.6418258568165,10.600000000000023
1.0,296.2,307.2,1552.0,34.8,8.0,278.4,5655.872086110776,11.0
0.0,300.0,310.0,1486.0,41.8,69.0,2884.2,6504.646645306642,10.0
0.0,296.6,307.4,1631.0,35.0,168.0,5880.0,5977.927221005778,10.799999999999955
0.0,300.9,312.0,1493.0,38.7,217.0,8397.900000000001,6050.613203034334,11.100000000000023
0.0,301.0,310.9,1578.0,38.4,49.0,1881.6,6345.514505426808,9.899999999999977
1.0,300.7,310.9,1369.0,51.2,63.0,3225.6000000000004,7340.100851651289,10.199999999999989
1.0,299.3,308.5,1496.0,39.4,80.0,3152.0,6172.4336941650345,9.199999999999989
2.0,298.8,310.1,1380.0,44.0,56.0,2464.0,6358.5835308657415,11.300000000000011
0.0,299.8,309.5,1542.0,40.3,141.0,5682.299999999999,6507.557854498969,9.699999999999989
0.0,302.1,311.2,1550.0,34.8,177.0,6159.599999999999,5648.583591154447,9.099999999999966
2.0,300.6,311.7,1500.0,36.7,17.0,623.9000000000001,5764.822519337272,11.099999999999966
1.0,301.5,311.1,1396.0,43.5,112.0,4872.0,6359.21184939646,9.600000000000023
2.0,298.9,308.4,1632.0,31.8,17.0,540.6,5434.703963298055,9.5
0.0,302.7,312.3,1421.0,48.5,0.0,0.0,7217.128443214272,9.600000000000023
0.0,300.7,311.1,1440.0,43.0,148.0,6364.0,6484.247237009333,10.400000000000034
0.0,298.1,308.7,1341.0,55.7,30.0,1671.0,7821.905972981331,10.599999999999966
0.0,300.9,310.4,1445.0,41.7,180.0,7506.000000000001,6310.04592436778,9.5
0.0,300.9,310.4,1788.0,27.8,90.0,2502.0,5205.242035879856,9.5
0.0,299.1,309.4,1439.0,44.2,82.0,3624.4,6660.574360679817,10.299999999999955
0.0,297.4,308.7,1429.0,57.4,96.0,5510.4,8589.596025788043,11.300000000000011
0.0,297.4,308.4,1392.0,49.7,174.0,8647.800000000001,7244.763986590351,11.0
1.0,300.4,311.5,1750.0,27.3,116.0,3166.8,5002.986300841745,11.100000000000023
0.0,300.5,311.9,1511.0,41.8,205.0,8569.0,6614.078789406687,11.399999999999977
1.0,301.7,310.0,1391.0,50.6,195.0,9867.0,7370.6580761952055,8.300000000000011
2.0,298.9,310.1,1324.0,54.6,185.0,10101.0,7570.2329855022535,11.200000000000045
0.0,298.9,310.1,1580.0,37.3,100.0,3729.9999999999995,6171.554048222028,11.200000000000045
1.0,297.6,309.0,1427.0,45.6,179.0,8162.400000000001,6814.240129342405,11.399999999999977
1.0,299.1,310.2,1456.0,48.4,101.0,4888.4,7379.6430311844715,11.099999999999966
2.0,297.3,308.4,1531.0,35.6,16.0,569.6,5707.603645139888,11.099999999999966
1.0,300.5,309.4,1877.0,23.8,31.0,737.8000000000001,4678.103732558512,8.899999999999977
0.0,298.9,309.3,1665.0,32.5,93.0,3022.5,5666.647748912589,10.400000000000034
1.0,301.8,311.0,1839.0,23.6,30.0,708.0,4544.879260095282,9.199999999999989
2.0,299.0,308.7,1940.0,19.9,98.0,1950.1999999999998,4042.8108661495853,9.699999999999989
1.0,299.6,309.4,1283.0,62.1,83.0,5154.3,8343.47318533031,9.799999999999955
2.0,301.1,312.2,1491.0,42.6,52.0,2215.2000000000003,6651.442798033382,11.099999999999966
0.0,302.2,311.4,1397.0,53.0,17.0,901.0,7753.555388814729,9.199999999999989
0.0,301.6,310.4,1561.0,35.3,156.0,5506.799999999999,5770.404082285148,8.799999999999955
2.0,300.7,309.6,1390.0,48.5,7.0,339.5,7059.682291391863,8.900000000000034
2.0,297.2,308.6,1486.0,46.6,98.0,4566.8,7251.591714624153,11.400000000000034
0.0,302.5,310.2,1454.0,43.0,108.0,4644.0,6547.288529591368,7.699999999999989
2.0,298.5,308.2,1563.0,44.6,163.0,7269.8,7299.993185440459,9.699999999999989
0.0,304.2,313.2,1464.0,44.9,37.0,1661.3,6883.606495133666,9.0
2.0,301.7,310.1,1660.0,29.3,72.0,2109.6,5093.3594495100115,8.400000000000034
0.0,297.5,308.9,1466.0,43.0,15.0,645.0,6601.3239232331125,11.399999999999977
0.0,303.5,312.4,1481.0,43.7,20.0,874.0,6777.431135417845,8.899999999999977
0.0,300.2,309.8,1430.0,55.0,102.0,5610.0,8236.20874016124,9.600000000000023
0.0,300.7,310.9,1723.0,31.0,73.0,2263.0,5593.396280206388,10.199999999999989
0.0,300.5,311.9,1431.0,49.4,37.0,1827.8,7402.786097065916,11.399999999999977
2.0,297.8,308.9,1650.0,32.2,195.0,6279.000000000001,5563.760589507524,11.099999999999966
0.0,298.7,308.5,1480.0,42.2,58.0,2447.6000000000004,6540.377025753472,9.800000000000011
0.0,300.5,311.6,1528.0,42.4,163.0,6911.2,6784.499718888421,11.100000000000023
1.0,299.0,310.2,1598.0,33.4,44.0,1469.6,5589.228433952624,11.199999999999989
0.0,298.4,309.6,1477.0,35.6,101.0,3595.6000000000004,5506.290387897855,11.200000000000045
1.0,298.1,308.2,1736.0,26.8,27.0,723.6,4872.065662991147,10.099999999999966
1.0,295.6,306.1,1669.0,29.0,161.0,4669.0,5068.540867546652,10.5
2.0,304.1,313.2,1590.0,43.4,52.0,2256.7999999999997,7226.291421787242,9.099999999999966
1.0,298.1,307.8,1608.0,32.6,57.0,1858.2,5489.493339176662,9.699999999999989
0.0,298.2,307.9,1551.0,36.0,186.0,6696.0,5847.1322468613225,9.699999999999989
0.0,299.7,309.2,1620.0,30.0,168.0,5040.0,5089.380098815465,9.5
0.0,296.9,308.3,1555.0,38.2,175.0,6685.000000000001,6220.45817386291,11.400000000000034
1.0,296.9,308.0,1409.0,50.7,43.0,2180.1,7480.791842654551,11.100000000000023
1.0,300.7,311.9,1697.0,28.2,191.0,5386.2,5011.405769153366,11.199999999999989
1.0,298.6,309.4,1465.0,41.1,30.0,1233.0,6305.3335353873945,10.799999999999955
0.0,297.3,308.4,1491.0,46.5,29.0,1348.5,7260.377702078692,11.099999999999966
0.0,297.3,308.6,1385.0,55.2,156.0,8611.2,8006.034718408229,11.300000000000011
1.0,302.6,310.4,1451.0,43.1,35.0,1508.5,6548.974517648794,7.7999999999999545
0.0,300.4,311.5,1596.0,32.5,154.0,5005.0,5431.813698056752,11.100000000000023
1.0,303.7,312.7,1532.0,42.7,194.0,8283.800000000001,6850.389388809711,9.0
0.0,298.3,309.3,1401.0,51.9,14.0,726.6,7614.3723622851885,11.0
0.0,303.9,313.2,1393.0,46.5,9.0,418.5,6783.1697779984015,9.300000000000011
1.0,297.7,309.0,1504.0,40.4,35.0,1414.0,6362.9398726787185,11.300000000000011
1.0,303.5,312.7,1402.0,47.0,23.0,1081.0,6900.403543854861,9.199999999999989
0.0,299.3,309.2,1775.0,24.2,125.0,3025.0,4498.237081164985,9.899999999999977
0.0,303.4,311.8,1499.0,45.0,16.0,720.0,7063.87108159665,8.400000000000034
0.0,296.9,307.6,1514.0,35.7,100.0,3570.0000000000005,5660.081820266587,10.700000000000045
0.0,301.1,311.1,1570.0,41.6,202.0,8403.2,6839.456646375219,10.0
1.0,299.2,308.6,1586.0,35.7,138.0,4926.6,5929.25347882616,9.400000000000034
0.0,298.9,309.8,1287.0,61.9,216.0,13370.4,8342.530707534232,10.900000000000034
0.0,298.1,307.9,1502.0,41.8,79.0,3302.2,6574.683217530672,9.799999999999955
0.0,301.8,310.7,1523.0,43.3,60.0,2598.0,6905.8384991455705,8.899999999999977
0.0,298.2,309.1,1569.0,35.2,199.0,7004.8,5783.5464115526665,10.900000000000034
2.0,298.9,310.6,1615.0,33.0,221.0,7293.0,5581.039349102268,11.700000000000045
2.0,298.7,310.2,1613.0,36.0,0.0,0.0,6080.866740288404,11.5
1.0,299.5,310.7,1423.0,56.5,7.0,395.5,8419.415951743085,11.199999999999989
0.0,300.1,311.3,2579.0,12.5,64.0,800.0,3375.903105670032,11.199999999999989
2.0,300.2,311.5,1432.0,43.6,127.0,5537.2,6538.198854846982,11.300000000000011
1.0,298.9,309.0,1924.0,22.6,193.0,4361.8,4553.4662800150945,10.100000000000023
2.0,297.2,308.1,1770.0,27.2,140.0,3808.0,5041.6278904809,10.900000000000034
0.0,298.4,308.2,1471.0,47.0,214.0,10058.0,7240.009709707917,9.800000000000011
0.0,299.8,309.5,1641.0,27.1,16.0,433.6,4657.002701901903,9.699999999999989
0.0,301.5,310.4,1918.0,21.8,9.0,196.20000000000002,4378.584288965262,8.899999999999977
1.0,297.3,308.0,1598.0,29.4,148.0,4351.2,4919.85975922776,10.699999999999989
1.0,301.6,310.8,1664.0,32.0,58.0,1856.0,5576.117520611644,9.199999999999989
0.0,300.5,309.8,1421.0,49.6,211.0,10465.6,7380.815892441812,9.300000000000011
1.0,298.4,309.0,1507.0,36.1,191.0,6895.1,5697.037421848316,10.600000000000023
1.0,298.4,309.7,1870.0,22.5,170.0,3825.0,4406.083696659684,11.300000000000011
1.0,297.2,308.3,1604.0,39.4,9.0,354.59999999999997,6618.037196150211,11.100000000000023
0.0,297.5,308.9,1443.0,43.5,0.0,0.0,6573.3113887386035,11.399999999999977
1.0,298.7,309.2,1410.0,45.6,47.0,2143.2000000000003,6733.061375173645,10.5
1.0,298.7,309.9,1458.0,40.2,137.0,5507.400000000001,6137.7923991714515,11.199999999999989
0.0,302.3,311.2,1386.0,50.3,110.0,5533.0,7300.621503971177,8.899999999999977
0.0,300.4,310.0,1423.0,44.2,189.0,8353.800000000001,6586.516549859193,9.600000000000023
1.0,298.8,308.6,1707.0,28.1,103.0,2894.3,5023.0610778981845,9.800000000000011
2.0,298.9,310.3,1243.0,63.0,163.0,10269.0,8200.499303665438,11.400000000000034
1.0,300.3,311.7,1236.0,57.5,12.0,690.0,7442.43299635422,11.399999999999977
1.0,299.3,308.4,1468.0,42.2,83.0,3502.6000000000004,6487.346941760875,9.099999999999966
0.0,296.9,307.9,1626.0,29.9,177.0,5292.3,5091.202222554547,11.0
1.0,301.8,311.3,1542.0,40.1,142.0,5694.2,6475.262282020067,9.5
1.0,297.7,308.8,1350.0,57.0,105.0,5985.0,8058.18515645782,11.100000000000023
0.0,300.3,309.9,1527.0,41.4,2.0,82.8,6620.152535203627,9.599999999999966
0.0,297.2,308.6,1413.0,49.8,12.0,597.5999999999999,7368.856896407146,11.400000000000034
1.0,303.7,312.9,1566.0,32.6,9.0,293.40000000000003,5346.111050466823,9.199999999999989
0.0,302.0,310.6,1467.0,44.9,86.0,3861.4,6897.712246148286,8.600000000000023
0.0,301.8,310.3,1341.0,50.5,64.0,3232.0,7091.674176580919,8.5
0.0,300.3,310.2,1471.0,45.2,48.0,2169.6000000000004,6962.732742102083,9.899999999999977
0.0,300.4,311.2,1406.0,43.6,22.0,959.2,6419.488540443335,10.800000000000011
0.0,303.3,311.7,1539.0,38.5,221.0,8508.5,6204.8025704725205,8.399999999999977
0.0,298.2,308.8,1354.0,60.9,32.0,1948.8,8635.044399509976,10.600000000000023
0.0,300.3,310.3,1704.0,29.5,0.0,0.0,5264.052650355058,10.0
0.0,301.6,311.2,1525.0,43.7,91.0,3976.7000000000003,6978.786280561926,9.599999999999966
0.0,304.1,313.1,1550.0,30.9,9.0,278.09999999999997,5015.552671456105,9.0
0.0,297.1,308.2,1402.0,51.2,186.0,9523.2,7517.035349901466,11.099999999999966
1.0,302.2,311.4,1432.0,45.3,33.0,1494.8999999999999,6793.128626710281,9.199999999999989
0.0,298.1,308.0,1638.0,35.1,38.0,1333.8,6020.736656898695,9.899999999999977
0.0,300.3,309.2,1532.0,40.2,194.0,7798.8,6449.312726701415,8.899999999999977
0.0,300.8,310.7,1461.0,42.8,173.0,7404.4,6548.210063436421,9.899999999999977
0.0,297.6,309.0,1528.0,33.8,22.0,743.5999999999999,5408.398360811995,11.399999999999977
0.0,298.7,309.9,1371.0,51.3,201.0,10311.3,7365.181233002447,11.199999999999989
1.0,302.3,311.0,1578.0,33.5,158.0,5293.0,5535.800414890575,8.699999999999989
1.0,298.5,308.3,1440.0,43.6,5.0,218.0,6574.725105432719,9.800000000000011
0.0,298.7,309.9,1404.0,47.1,64.0,3014.4,6924.949854454911,11.199999999999989
1.0,302.7,312.2,1439.0,42.5,164.0,6970.0,6404.398423730593,9.5
2.0,297.8,309.0,1410.0,48.8,23.0,1122.3999999999999,7205.556910273549,11.199999999999989
1.0,300.7,310.8,1469.0,46.4,75.0,3480.0,7137.866060564201,10.100000000000023
0.0,297.2,308.5,1550.0,41.5,125.0,5187.5,6736.098248072115,11.300000000000011
0.0,299.0,310.4,1452.0,46.2,168.0,7761.6,7024.852500839066,11.399999999999977
1.0,300.1,309.4,1569.0,31.6,124.0,3918.4,5192.047346734779,9.299999999999955
0.0,300.5,310.5,2633.0,12.2,17.0,207.39999999999998,3363.870805806783,10.0
0.0,298.6,309.5,1450.0,44.3,7.0,310.09999999999997,6726.673470111345,10.899999999999977
0.0,298.3,308.9,1695.0,30.7,174.0,5341.8,5449.249537284176,10.599999999999966
0.0,297.0,307.6,1513.0,42.4,124.0,5257.599999999999,6717.897954632318,10.600000000000023
1.0,301.5,310.8,1628.0,36.4,167.0,6078.8,6205.608912586942,9.300000000000011
0.0,303.2,312.5,1518.0,39.9,146.0,5825.4,6342.687072038577,9.300000000000011
0.0,302.1,311.5,1727.0,27.7,50.0,1385.0,5009.573173438772,9.399999999999977
0.0,304.2,313.4,1482.0,41.4,32.0,1324.8,6425.059631415701,9.199999999999989
0.0,299.6,310.2,1333.0,51.2,40.0,2048.0,7147.081399014732,10.599999999999966
0.0,299.0,309.9,1548.0,34.5,214.0,7383.0,5592.66324192055,10.899999999999977
1.0,302.6,310.2,1563.0,39.0,97.0,3783.0,6383.402112829101,7.599999999999966
0.0,302.3,311.1,1589.0,29.9,141.0,4215.9,4975.350757465667,8.800000000000011
1.0,300.9,310.8,1452.0,43.6,185.0,8066.0,6629.514481311326,9.900000000000034
1.0,302.1,311.5,1866.0,23.1,159.0,3672.9,4513.903156530887,9.399999999999977
0.0,298.0,308.2,1357.0,48.2,7.0,337.40000000000003,6849.446911013635,10.199999999999989
0.0,302.3,311.6,1544.0,34.3,0.0,0.0,5545.874455333086,9.300000000000011
1.0,301.2,310.7,1527.0,41.1,53.0,2178.3,6572.180415383312,9.5
0.0,300.7,309.3,1425.0,45.3,100.0,4530.0,6759.921992361837,8.600000000000023
1.0,301.8,310.2,1437.0,42.3,0.0,0.0,6365.400786924031,8.399999999999977
1.0,302.2,310.1,1572.0,34.6,17.0,588.2,5695.83314466444,7.900000000000034
0.0,297.5,309.3,1732.0,29.9,32.0,956.8,5423.101014430796,11.800000000000011
0.0,302.1,311.0,1364.0,50.0,205.0,10250.0,7141.887299160796,8.899999999999977
2.0,302.6,311.5,1629.0,34.4,228.0,7843.2,5868.243749493446,8.899999999999977
1.0,296.9,307.9,1385.0,44.8,144.0,6451.2,6497.651365664648,11.0
0.0,303.5,311.9,1493.0,38.7,14.0,541.8000000000001,6050.613203034334,8.399999999999977
1.0,298.0,308.1,1403.0,44.8,148.0,6630.4,6582.097376193142,10.100000000000023
1.0,301.9,310.8,1563.0,39.2,39.0,1528.8000000000002,6416.1375082795075,8.900000000000034
1.0,297.5,309.2,1347.0,55.8,188.0,10490.4,7871.009066156938,11.699999999999989
0.0,298.3,310.1,1408.0,45.3,78.0,3533.3999999999996,6679.277308944187,11.800000000000011
0.0,302.6,310.8,1486.0,36.4,160.0,5824.0,5664.333442324444,8.199999999999989
1.0,298.9,310.0,1487.0,36.6,129.0,4721.400000000001,5699.288896583387,11.100000000000023
0.0,297.7,307.6,1921.0,22.9,68.0,1557.1999999999998,4606.716275493441,9.900000000000034
0.0,303.7,312.7,1335.0,51.1,161.0,8227.1,7143.824614630511,9.0
0.0,300.3,311.6,1374.0,47.4,197.0,9337.8,6820.146323531154,11.300000000000011
2.0,298.4,308.7,1344.0,52.9,130.0,6877.0,7445.323261595521,10.300000000000011
0.0,297.9,307.9,1426.0,43.6,89.0,3880.4,6510.804166907678,10.0
0.0,299.5,310.0,1379.0,50.4,85.0,4284.0,7278.1905324245445,10.5
0.0,299.0,310.2,1533.0,43.5,159.0,6916.5,6983.289230032071,11.199999999999989
1.0,300.0,310.2,1393.0,51.2,190.0,9728.0,7468.7804867423265,10.199999999999989
0.0,303.0,311.0,1359.0,44.2,115.0,5083.0,6290.285306576699,8.0
0.0,298.1,307.7,1537.0,40.8,169.0,6895.2,6566.933955651816,9.599999999999966
0.0,300.9,312.0,1441.0,43.8,210.0,9198.0,6609.471120181422,11.100000000000023
0.0,302.2,311.4,1987.0,19.9,200.0,3979.9999999999995,4140.755253113002,9.199999999999989
1.0,301.8,310.0,1781.0,23.9,198.0,4732.2,4457.490624447925,8.199999999999989
1.0,297.4,308.3,1774.0,28.9,166.0,4797.4,5368.8352373277885,10.900000000000034
0.0,296.9,307.8,1400.0,57.1,202.0,11534.2,8371.297224265601,10.900000000000034
1.0,302.4,311.4,1508.0,41.2,60.0,2472.0,6506.196497682414,9.0
2.0,298.9,308.4,1449.0,42.4,149.0,6317.599999999999,6433.73042713961,9.5
0.0,300.5,311.5,1651.0,36.9,65.0,2398.5,6379.7264494244,11.0
0.0,302.7,311.1,1730.0,28.1,135.0,3793.5,5090.74145563202,8.400000000000034
0.0,300.3,311.8,1360.0,48.0,119.0,5712.0,6836.10561421139,11.5
1.0,296.9,307.8,1477.0,37.2,160.0,5952.0,5753.764113196635,10.900000000000034
0.0,298.3,309.2,1456.0,45.5,75.0,3412.5,6937.47433716722,10.899999999999977
0.0,300.7,310.7,1507.0,46.1,209.0,9634.9,7275.164131501587,10.0
0.0,300.6,311.6,1455.0,48.0,203.0,9744.0,7313.627697557038,11.0
0.0,300.8,312.4,1465.0,59.1,91.0,5378.1,9066.793477892823,11.599999999999966
0.0,297.9,308.6,1468.0,36.0,168.0,6048.0,5534.22961856378,10.700000000000045
0.0,297.2,308.1,1446.0,38.5,164.0,6314.0,5829.853487266579,10.900000000000034
1.0,301.1,310.7,1367.0,43.4,111.0,4817.4,6212.792687788151,9.599999999999966
1.0,303.6,311.8,1627.0,30.8,104.0,3203.2000000000003,5247.674480654342,8.199999999999989
0.0,298.3,309.1,1395.0,49.8,133.0,6623.4,7274.986107917884,10.800000000000011
0.0,302.4,311.8,1320.0,56.4,100.0,5640.0,7796.17632914843,9.400000000000034
1.0,299.1,308.8,1725.0,26.6,172.0,4575.2,4805.065963665589,9.699999999999989
0.0,301.9,310.4,1884.0,23.4,163.0,3814.2,4616.6332363032725,8.5
0.0,299.4,308.9,1550.0,33.7,174.0,5863.8,5470.036408675429,9.5
0.0,301.3,310.4,1346.0,46.7,90.0,4203.0,6582.495311262598,9.099999999999966
0.0,297.6,309.3,1610.0,35.0,6.0,210.0,5900.958200992828,11.699999999999989
1.0,301.0,309.6,1397.0,48.0,135.0,6480.0,7022.087899303906,8.600000000000023
0.0,298.0,309.1,1473.0,44.3,124.0,5493.2,6833.372428602766,11.100000000000023
0.0,302.6,312.1,1519.0,38.1,178.0,6781.8,6060.540635819678,9.5
1.0,297.4,308.3,1535.0,34.6,51.0,1764.6000000000001,5561.77091416025,10.900000000000034
1.0,300.5,311.6,1658.0,30.4,170.0,5168.0,5278.210761247235,11.100000000000023
0.0,303.6,312.6,1502.0,39.5,103.0,4068.5,6212.918351494295,9.0
0.0,300.2,309.8,1557.0,33.8,19.0,642.1999999999999,5511.044664780286,9.600000000000023
0.0,302.0,311.0,1550.0,35.2,184.0,6476.8,5713.509839328637,9.0
1.0,301.8,309.6,1436.0,49.0,214.0,10486.0,7368.50084923974,7.800000000000011
1.0,297.6,308.7,1392.0,41.2,178.0,7333.6,6005.719844014536,11.099999999999966
